galaxy,stationary_role,sample_index,source_artifact,source_radius_value,source_radius_unit,radius_kpc_frozen,sigma_source_msun_pc2,sigma_source_err_minus_msun_pc2,sigma_source_err_plus_msun_pc2,surface_density_multiplier_to_common_1p33,sigma_neutral_1p33_msun_pc2,sigma_neutral_1p33_err_minus_msun_pc2,sigma_neutral_1p33_err_plus_msun_pc2,radius_mapping_method,helium_mapping_method,inclination_amplitude_rescale,source_note
NGC5055,blind,8,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,4.2,kpc_source,4.11683168317,6.5,0.5,0.5,0.977941176471,6.35661764706,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,9,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,4.7,kpc_source,4.60693069307,7.2,0.6,0.6,0.977941176471,7.04117647059,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,10,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,5.1,kpc_source,4.99900990099,8.2,0.7,0.7,0.977941176471,8.01911764706,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,11,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,5.6,kpc_source,5.48910891089,8.7,0.5,0.5,0.977941176471,8.5080882353,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,12,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,6.1,kpc_source,5.97920792079,8.7,0.5,0.5,0.977941176471,8.5080882353,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,13,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,6.6,kpc_source,6.46930693069,8.5,0.6,0.6,0.977941176471,8.3125,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,14,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,7.1,kpc_source,6.95940594059,8.5,0.5,0.5,0.977941176471,8.3125,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,15,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,7.6,kpc_source,7.4495049505,8.6,0.5,0.5,0.977941176471,8.41029411765,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,16,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,8.1,kpc_source,7.9396039604,8.5,0.5,0.5,0.977941176471,8.3125,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,17,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,8.6,kpc_source,8.4297029703,7.9,0.4,0.4,0.977941176471,7.72573529412,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,18,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,9.1,kpc_source,8.9198019802,7.5,0.4,0.4,0.977941176471,7.33455882353,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,19,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,9.5,kpc_source,9.31188118812,7.4,0.5,0.5,0.977941176471,7.23676470589,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,20,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,10,kpc_source,9.80198019802,7.2,0.7,0.7,0.977941176471,7.04117647059,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,21,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,10.5,kpc_source,10.2920792079,7.3,0.8,0.8,0.977941176471,7.13897058824,0.782352941177,0.782352941177,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,22,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,11,kpc_source,10.7821782178,7.5,0.9,0.9,0.977941176471,7.33455882353,0.880147058824,0.880147058824,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,23,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,11.5,kpc_source,11.2722772277,7.3,0.7,0.7,0.977941176471,7.13897058824,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,24,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,12,kpc_source,11.7623762376,6.7,0.5,0.5,0.977941176471,6.55220588236,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,25,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,12.5,kpc_source,12.2524752475,6.4,0.5,0.5,0.977941176471,6.25882352941,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,26,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,13,kpc_source,12.7425742574,6.2,0.5,0.5,0.977941176471,6.06323529412,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,27,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,13.5,kpc_source,13.2326732673,5.7,0.5,0.5,0.977941176471,5.57426470588,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,28,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,14,kpc_source,13.7227722772,5.1,0.4,0.4,0.977941176471,4.9875,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,29,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,14.4,kpc_source,14.1148514851,4.5,0.4,0.4,0.977941176471,4.40073529412,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,30,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,14.9,kpc_source,14.604950495,4.2,0.5,0.5,0.977941176471,4.10735294118,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,31,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,15.4,kpc_source,15.095049505,3.9,0.6,0.6,0.977941176471,3.81397058824,0.586764705883,0.586764705883,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,32,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,15.9,kpc_source,15.5851485149,3.7,0.5,0.5,0.977941176471,3.61838235294,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,33,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,16.4,kpc_source,16.0752475248,3.2,0.4,0.4,0.977941176471,3.12941176471,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,34,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,16.9,kpc_source,16.5653465347,2.8,0.4,0.4,0.977941176471,2.73823529412,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,35,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,17.4,kpc_source,17.0554455446,2.6,0.4,0.4,0.977941176471,2.54264705882,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,36,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,17.9,kpc_source,17.5455445545,2.5,0.3,0.3,0.977941176471,2.44485294118,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,37,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,18.4,kpc_source,18.0356435644,2.4,0.3,0.3,0.977941176471,2.34705882353,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,38,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,18.9,kpc_source,18.5257425743,2.1,0.2,0.2,0.977941176471,2.05367647059,0.195588235294,0.195588235294,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,39,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,19.3,kpc_source,18.9178217822,1.7,0.2,0.2,0.977941176471,1.6625,0.195588235294,0.195588235294,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,40,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,19.8,kpc_source,19.4079207921,1.4,0.2,0.2,0.977941176471,1.36911764706,0.195588235294,0.195588235294,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,41,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,20.3,kpc_source,19.898019802,1.3,0.2,0.2,0.977941176471,1.27132352941,0.195588235294,0.195588235294,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,42,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,20.8,kpc_source,20.3881188119,1.2,0.2,0.2,0.977941176471,1.17352941177,0.195588235294,0.195588235294,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5907,calibration,0,data/stationary/source_reconstruction/sa87_ngc5907_heroes2015_hi_side_profiles_v1.csv,-2.694e-06,kpc_source,0,2.3964158,,,1.33,3.187233014,,,source_kpc_times_frozen_over_source_distance,raw_HI_to_common_1p33,0,certified deterministic m0 mean; sub-resolution near-zero negative radius mapped to zero only when within source-axis calibration QC tolerance
NGC5907,calibration,1,data/stationary/source_reconstruction/sa87_ngc5907_heroes2015_hi_side_profiles_v1.csv,1.053383413,kpc_source,1.11800816226,2.955577872,,,1.33,3.93091856976,,,source_kpc_times_frozen_over_source_distance,raw_HI_to_common_1p33,0,certified deterministic m0 mean; sub-resolution near-zero negative radius mapped to zero only when within source-axis calibration QC tolerance
NGC5907,calibration,2,data/stationary/source_reconstruction/sa87_ngc5907_heroes2015_hi_side_profiles_v1.csv,2.106797644,kpc_source,2.2360490332,2.955577872,,,1.33,3.93091856976,,,source_kpc_times_frozen_over_source_distance,raw_HI_to_common_1p33,0,certified deterministic m0 mean; sub-resolution near-zero negative radius mapped to zero only when within source-axis calibration QC tolerance
NGC5907,calibration,3,data/stationary/source_reconstruction/sa87_ngc5907_heroes2015_hi_side_profiles_v1.csv,3.16018375,kpc_source,3.35406005368,2.71593621,,,1.33,3.6121951593,,,source_kpc_times_frozen_over_source_distance,raw_HI_to_common_1p33,0,certified deterministic m0 mean; sub-resolution near-zero negative radius mapped to zero only when within source-axis calibration QC tolerance
NGC5907,calibration,4,data/stationary/source_reconstruction/sa87_ngc5907_heroes2015_hi_side_profiles_v1.csv,4.213597981,kpc_source,4.47210092461,2.749887081,,,1.33,3.65734981773,,,source_kpc_times_frozen_over_source_distance,raw_HI_to_common_1p33,0,certified deterministic m0 mean; sub-resolution near-zero negative radius mapped to zero only when within source-axis calibration QC tolerance
NGC5907,calibration,5,data/stationary/source_reconstruction/sa87_ngc5907_heroes2015_hi_side_profiles_v1.csv,5.266984088,kpc_source,5.59011194615,2.783835245,,,1.33,3.70250087585,,,source_kpc_times_frozen_over_source_distance,raw_HI_to_common_1p33,0,certified deterministic m0 mean; sub-resolution near-zero negative radius mapped to zero only when within source-axis calibration QC tolerance
