source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_nb_transits,rv_error
2207002415732147200,-9.075440328913286,2.5663757989317855,0.10635643934681877,9.431325564575133,2.8660055979409362,29.459248978326112,-30.598968167210757,1.9013020800509601,3.9636071624046068,2.73,0.181,1.1235927,19,2.653108
2009559470606504960,-10.701844179548003,6.829458280406633,-0.3640692193877331,12.695312884964284,2.5735879199352167,32.13544067387661,-49.21226896179061,2.602176240485991,4.18995062698583,7.3,0.115,1.0028342,23,2.949676
2208664430643981568,-9.058258176906824,2.2260914756573458,0.17187444197188556,9.327782397627725,2.900615419413777,6.425823589661277,-19.624969747127437,1.3637468734939682,1.6811940469641558,2.41,0.067,0.94343483,16,1.9031343
2015049435241306368,-9.190304865442062,2.544943521510449,0.064866640476203,9.536164902488109,2.871445919700614,3.211987757112609,-12.566964577122604,1.1127320286954383,1.4033015225927499,2.75,0.038,1.0144866,16,1.8287313
2012277910026607616,-9.484261766408563,3.2132964469662006,-0.0642605209943688,10.013815222473644,2.8149274929984403,9.827145629378764,-37.458015105929576,2.803563130846041,3.105930350952838,3.48,0.084,1.1242883,21,3.9066284
2015458213056909312,-10.452250529747781,5.464836417113982,0.015343134330952631,11.794658884530232,2.659841815827369,3.6354491027943014,2.473583875442017,2.778029772851532,3.071259191816578,5.93,0.068,1.0451734,21,3.4354644
2010972514847163392,-9.779031680914844,3.8655469821464115,-0.20377557187706535,10.515318068775544,2.7651537747001544,-3.3591354376232596,0.059171558542743696,2.0966722724757503,2.600540021541545,4.2,0.104,1.0769818,18,2.5304215
2011184205192790784,-9.632441192049058,3.5167494433173627,-0.1595332170404436,10.254338104692884,2.7915345806288085,-12.482797734145832,-24.753685273289705,2.007812748030698,1.9519269155625936,3.82,0.049,1.3564212,22,2.660925
2016581673416790528,-9.26859294827139,2.641764605120281,0.0875087518169077,9.637724600216197,2.8639319812327018,8.748751882344639,6.329639702398936,3.0171153418254315,4.045331857411244,2.87,0.114,0.9010069,14,4.6445537
2011303326105008640,-9.823499176350982,3.8818915846117106,-0.1468549166099436,10.562680452538912,2.765262326185724,6.100304808595712,-27.366401511193146,3.166486044745954,3.5894130462970266,4.23,0.169,1.1587853,19,3.4855642
2012494342018730496,-9.90245633103278,4.003147811815314,-0.01895199503880202,10.681003407510595,2.7574209310733777,19.908790599312894,-16.950381809965506,2.3929873250129052,2.562970116684531,4.37,0.05,1.1817466,25,3.2617655
2011315528113463808,-9.21444961669537,2.4138254039805465,-0.09444989614834182,9.525367962421154,2.885388748444729,6.284915331794125,-5.748120805004703,2.3715786615443184,3.0099967232265383,2.64,0.075,1.0484692,18,3.750424
2012181324799904512,-9.386813210507121,2.7872641886083844,-0.0573238377260022,9.791889700463836,2.8529510522764316,32.64166812649641,-21.96721119733047,2.0867088230176614,2.9023998479034785,3.05,0.066,1.0937232,23,3.0008953
2016648022068515840,-9.622131477607084,3.283771974513285,0.10381107765232195,10.167033616200744,2.812713658206608,9.598380717553216,-16.808459039290142,2.3674040957373803,2.6038267380414477,3.6,0.048,1.2966285,26,3.2631013
2016729970044277760,-9.393821474925003,2.7497081826475713,0.1168931423132697,9.787991468758092,2.8568330915752527,21.05470350625764,-13.316545932720942,1.5254718052911376,3.092426523973176,3.02,0.156,1.1558677,19,1.8921999
2015820463470505472,-8.80016762510131,1.428880985720742,0.02738092121625751,8.91541648501266,2.9806276542300854,3.618475592546511,-14.846974047532967,2.168441141904967,3.1389656790644396,1.57,0.041,1.0446388,21,3.9028661
2015622212085282048,-9.62880782125467,3.216052066967405,0.04710578709810769,10.151695964522402,2.819239392486429,-6.087246548513575,-17.580021768770735,3.368906395450439,3.5379116612801575,3.54,0.054,0.96063906,16,4.468079
2012643600728382208,-9.794262702049554,3.5252150657798396,-0.03128047994726219,10.40935747953543,2.7961021082459756,3.4200790912551584,-26.750759848775175,1.9181153614149744,1.9545455308659219,3.89,0.045,1.2118882,25,2.7087476
2011488250218029056,-9.841060944996732,3.578102649955461,-0.13265943705394273,10.47135612500875,2.7928633802618665,2.005396790978042,-27.80784274204285,2.0645233254760598,2.0057457381571804,3.96,0.046,1.02905,19,2.8160176
2016029409345377024,-12.487279549570687,9.109039600325328,0.1520863911966232,15.45660871567309,2.5113636716782786,10.737645133394581,-2.164425187020555,3.6865686787010734,4.657277534351964,10.09,0.115,1.0910072,21,3.9000146
2016028168089215488,-9.319876292262228,2.4549932291663454,0.058352278733948486,9.637794657406026,2.8840286995715365,8.024772150001914,-11.28476288914078,2.3881508612852778,2.83975267956668,2.72,0.047,1.0611795,13,3.6460018
1998384927774603520,-10.026449941468142,3.901342786553587,-0.30118080185879387,10.758725480602255,2.770513572233765,-16.918770648497787,7.454413117110391,2.247233354992069,2.1352647079245815,4.34,0.054,0.92870027,20,3.0594583
2016039682907416064,-12.092162261854577,8.144684427286982,0.16661377706903563,14.579309743163806,2.548839306877262,6.886805102359787,0.5687482611733969,3.8704177641141877,4.98025934351893,9.05,0.114,1.0930891,10,3.653613
2011930116451517184,-9.612121972408959,2.9692174704966074,-0.03968322474289316,10.060275403763525,2.841987720123216,9.526533911305243,0.32003183151846315,1.2268965865205617,1.7617806573769346,3.31,0.081,1.0659486,28,1.3911806
