4046851570796262656   2.50233  -9.61208   20.59 16.568  0.106 -0.12 0.2  1 Gaia_DR3 8.431 0.015
4063883590025929216   2.69414  -0.14903    1.46 10.82   0.11  -0.89 0.14 0 Gaia_DR3 8.503 0.013
4063826557167149440   2.85325  -0.52692    1.33 10.626  0.039 -0.04 0.01 0 Gaia_DR3 7.938 0.007
4063562223415938048   2.87222  -1.67505    9.47 14.881  0.163  0.44 0.2  1 P21      8.693 0.015
4067683678353886976   4.06746   1.42971    3.34 12.617  0.11   0.25 0.2  1 Gaia_DR3 8.666 0.015
4116471792510901248   4.12747   3.71878    1.5  10.874  0.038  0.08 0.0  0 Gaia_DR3 7.948 0.007
4068514634273120128   4.26013   2.18428   22.67 16.777  0.157 -0.25 0.2  1 P21      8.211 0.015
4116820887409126912   4.56862   4.84938   23.12 16.82   0.117 -0.27 0.2  1 Gaia_DR3 8.244 0.015
4063347170189378688   4.57189  -2.71301   11.49 15.301  0.113  0.34 0.2  1 Gaia_DR3 8.155 0.015
4067708726606839424   4.61663   1.21082    9.93 14.985  0.13   0.42 0.2  1 Gaia_DR3 7.582 0.015
4117993619657572864   5.22892   5.34235   23.11 16.819  0.121 -0.27 0.2  1 Gaia_DR3 7.802 0.015
4117169363890527616   5.24511   4.60876   14.2  15.761  0.117  0.2  0.2  1 Gaia_DR3 8.439 0.015
4064842471612626176   5.37805  -3.1578     5.73 13.792  0.115  0.37 0.2  1 Gaia_DR3 8.721 0.015
4068865477211789184   5.38305   2.33698   21.77 16.69   0.128 -0.2  0.2  1 P21      8.065 0.015
4048614465895806208   5.50609  -8.81372   12.95 15.562  0.11   0.27 0.2  1 Gaia_DR3 8.623 0.015
4068708285827508992   5.68483   2.07529   19.58 16.459  0.127 -0.09 0.2  1 P21      8.078 0.015
4068902040335100032   5.7268    2.34121   20.5  16.558  0.152 -0.14 0.2  1 P21      8.311 0.015
4070136581375526272   6.08694   1.317     12.97 15.565  0.157  0.26 0.2  1 P21      8.086 0.015
4070257424580299904   6.56136   1.91912   21.13 16.624  0.165 -0.17 0.2  1 P21      8.247 0.015
4052892841829875712   6.58054  -5.99403   13.46 15.645  0.109  0.23 0.2  1 Gaia_DR3 8.472 0.015
4065192592980348160   6.89271  -3.89403   25.52 17.034  0.124 -0.4  0.2  1 Gaia_DR3 8.082 0.015
4065279454540304128   7.24941  -4.29262   13.36 15.63   0.125  0.24 0.2  1 Gaia_DR3 8.717 0.015
4069642286496840064   7.40301  -0.50691    1.51 10.891  0.171  0.15 0.2  1 Gaia_DR3 7.875 0.015
