galaxy,distance_mpc,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_ml1_kms,v_bulge_ml1_kms,sb_disk_lsun_pc2,sb_bulge_lsun_pc2,quality_flag,inclination_deg,n_points_galaxy,galaxy_point_index,signed_gas_negative_flag,source_file
NGC3198,13.8,4.82,127,5.39,4.63,125.42,0,150.99,0,1,73,43,14,0,NGC3198_rotmod.dat
NGC3198,13.8,5.15,132,4.34,6.02,129.4,0,138.08,0,1,73,43,15,0,NGC3198_rotmod.dat
NGC3198,13.8,5.46,134,2.36,7.16,133.15,0,126,0,1,73,43,16,0,NGC3198_rotmod.dat
NGC3198,13.8,5.78,137,0.89,8.31,136.45,0,113.63,0,1,73,43,17,0,NGC3198_rotmod.dat
NGC3198,13.8,6.1,140,2.84,9.46,139.41,0,101.19,0,1,73,43,18,0,NGC3198_rotmod.dat
NGC3198,13.8,6.43,142,0.88,10.61,141.85,0,86.52,0,1,73,43,19,0,NGC3198_rotmod.dat
NGC3198,13.8,6.74,144,1.23,11.77,142.32,0,70.23,0,1,73,43,20,0,NGC3198_rotmod.dat
NGC3198,13.8,7.06,146,1.57,12.87,140.94,0,57.67,0,1,73,43,21,0,NGC3198_rotmod.dat
NGC3198,13.8,8.04,147,3,16.39,135.68,0,40.74,0,1,73,43,22,0,NGC3198_rotmod.dat
NGC3198,13.8,9.04,148,3,20.03,130.79,0,31.83,0,1,73,43,23,0,NGC3198_rotmod.dat
NGC3198,13.8,10.04,152,2,23.68,128.1,0,26.64,0,1,73,43,24,0,NGC3198_rotmod.dat
NGC3198,13.8,11.04,155,2,27.08,126.67,0,21.02,0,1,73,43,25,0,NGC3198_rotmod.dat
NGC3198,13.8,12.05,156,2,30.11,124.98,0,15.42,0,1,73,43,26,0,NGC3198_rotmod.dat
NGC3198,13.8,14.05,157,2,34.48,118.12,0,6.42,0,1,73,43,27,0,NGC3198_rotmod.dat
NGC3198,13.8,16.07,153,2,36.43,108.22,0,2.95,0,1,73,43,28,0,NGC3198_rotmod.dat
NGC3198,13.8,18.13,153,2,37.76,101.1,0,2.39,0,1,73,43,29,0,NGC3198_rotmod.dat
NGC3198,13.8,20.05,154,2,39.83,96.4,0,1.44,0,1,73,43,30,0,NGC3198_rotmod.dat
NGC3198,13.8,22.12,153,2,40.92,91.56,0,0.72,0,1,73,43,31,0,NGC3198_rotmod.dat
NGC3198,13.8,24.03,150,2,41.77,87.03,0,0.28,0,1,73,43,32,0,NGC3198_rotmod.dat
NGC3198,13.8,26.1,149,2,43.71,82.67,0,0.16,0,1,73,43,33,0,NGC3198_rotmod.dat
NGC3198,13.8,28.16,148,2,45.41,79.06,0,0.08,0,1,73,43,34,0,NGC3198_rotmod.dat
NGC3198,13.8,30.08,146,2,45.29,76.07,0,0.04,0,1,73,43,35,0,NGC3198_rotmod.dat
NGC3198,13.8,32.14,147,2,44.56,73.27,0,0.02,0,1,73,43,36,0,NGC3198_rotmod.dat
NGC3198,13.8,34.06,148,2,44.81,70.91,0,0.01,0,1,73,43,37,0,NGC3198_rotmod.dat
NGC3198,13.8,36.12,148,2,45.9,68.62,0,0.01,0,1,73,43,38,0,NGC3198_rotmod.dat
NGC3198,13.8,38.19,149,2,46.75,66.59,0,0,0,1,73,43,39,0,NGC3198_rotmod.dat
NGC3198,13.8,40.1,150,2,47.48,64.84,0,0,0,1,73,43,40,0,NGC3198_rotmod.dat
NGC3198,13.8,42.17,150,3,48.93,63.1,0,0,0,1,73,43,41,0,NGC3198_rotmod.dat
NGC3198,13.8,44.08,149,3,47.84,61.63,0,0,0,1,73,43,42,0,NGC3198_rotmod.dat
NGC3521,7.7,0.51,143,33.1,-3.74,195.66,0,5592.84,0,1,75,41,0,1,NGC3521_rotmod.dat
NGC3521,7.7,0.69,160,15,-4.96,213.36,0,4363.43,0,1,75,41,1,1,NGC3521_rotmod.dat
NGC3521,7.7,0.86,178,7.92,-6.2,228.63,0,3675.14,0,1,75,41,2,1,NGC3521_rotmod.dat
NGC3521,7.7,1.03,188,8.01,-7.39,242.31,0,2808.28,0,1,75,41,3,1,NGC3521_rotmod.dat
NGC3521,7.7,1.2,187,8.03,-8.46,244.99,0,2150.5,0,1,75,41,4,1,NGC3521_rotmod.dat
NGC3521,7.7,1.38,195,5.6,-9.15,248.08,0,2033.53,0,1,75,41,5,1,NGC3521_rotmod.dat
NGC3521,7.7,1.55,199,7.52,-9.58,251.75,0,1846.64,0,1,75,41,6,1,NGC3521_rotmod.dat
NGC3521,7.7,1.71,203,6.87,-9.77,258.35,0,1668.78,0,1,75,41,7,1,NGC3521_rotmod.dat
NGC3521,7.7,1.89,206,9.22,-9.95,262.92,0,1505.22,0,1,75,41,8,1,NGC3521_rotmod.dat
NGC3521,7.7,2.06,211,12,-9.95,270.25,0,1378.94,0,1,75,41,9,1,NGC3521_rotmod.dat
NGC3521,7.7,2.23,219,13.3,-9.95,275.1,0,1175.03,0,1,75,41,10,1,NGC3521_rotmod.dat
NGC3521,7.7,2.41,216,9.9,-10.14,276.83,0,926.08,0,1,75,41,11,1,NGC3521_rotmod.dat
NGC3521,7.7,2.58,214,10.5,-10.6,274.55,0,830.56,0,1,75,41,12,1,NGC3521_rotmod.dat
NGC3521,7.7,2.75,213,8.39,-11.16,274.06,0,769.64,0,1,75,41,13,1,NGC3521_rotmod.dat
NGC3521,7.7,2.92,210,13.3,-11.53,273.74,0,727.61,0,1,75,41,14,1,NGC3521_rotmod.dat
NGC3521,7.7,3.09,214,6.67,-11.25,275.23,0,682.48,0,1,75,41,15,1,NGC3521_rotmod.dat
NGC3521,7.7,3.26,213,9.98,-9.77,276.33,0,633.6,0,1,75,41,16,1,NGC3521_rotmod.dat
NGC3521,7.7,3.43,212,11.2,-7.06,278.46,0,575.82,0,1,75,41,17,1,NGC3521_rotmod.dat
NGC3521,7.7,3.61,215,9.11,2.4,278.97,0,523.07,0,1,75,41,18,0,NGC3521_rotmod.dat
NGC3521,7.7,3.78,217,10.1,7.87,280.87,0,481.98,0,1,75,41,19,0,NGC3521_rotmod.dat
NGC3521,7.7,3.95,219,8.05,10.51,281.76,0,430.64,0,1,75,41,20,0,NGC3521_rotmod.dat
NGC3521,7.7,4.12,220,8.29,12.28,282.78,0,369.64,0,1,75,41,21,0,NGC3521_rotmod.dat
NGC3521,7.7,4.29,218,8.42,13.95,281.57,0,310.22,0,1,75,41,22,0,NGC3521_rotmod.dat
NGC3521,7.7,4.46,220,9.71,15.63,279.92,0,258.02,0,1,75,41,23,0,NGC3521_rotmod.dat
NGC3521,7.7,4.64,220,20.1,17.49,276.26,0,208.23,0,1,75,41,24,0,NGC3521_rotmod.dat
NGC3521,7.7,4.81,216,23.5,19.07,272.38,0,177.5,0,1,75,41,25,0,NGC3521_rotmod.dat
NGC3521,7.7,4.98,220,14.6,20,268.13,0,157.71,0,1,75,41,26,0,NGC3521_rotmod.dat
NGC3521,7.7,5.15,218,12.2,20.46,264.51,0,143.45,0,1,75,41,27,0,NGC3521_rotmod.dat
NGC3521,7.7,5.32,213,23.1,20.65,260.81,0,128.98,0,1,75,41,28,0,NGC3521_rotmod.dat
NGC3521,7.7,5.49,215,21.2,20.74,257.41,0,118.36,0,1,75,41,29,0,NGC3521_rotmod.dat
NGC3521,7.7,5.67,216,18.3,21.02,254.02,0,108.99,0,1,75,41,30,0,NGC3521_rotmod.dat
NGC3521,7.7,5.84,208,31.7,21.3,251.09,0,100.28,0,1,75,41,31,0,NGC3521_rotmod.dat
NGC3521,7.7,6.01,212,25.3,21.67,248.27,0,93.06,0,1,75,41,32,0,NGC3521_rotmod.dat
NGC3521,7.7,6.19,213,23.8,22.04,245.66,0,85.94,0,1,75,41,33,0,NGC3521_rotmod.dat
NGC3521,7.7,6.35,216,19.6,22.51,243.33,0,77.79,0,1,75,41,34,0,NGC3521_rotmod.dat
NGC3521,7.7,6.64,210,25,23.63,238.82,0,62.26,0,1,75,41,35,0,NGC3521_rotmod.dat
NGC3521,7.7,8.82,210,10.7,34.97,209.65,0,27.97,0,1,75,41,36,0,NGC3521_rotmod.dat
NGC3521,7.7,11.07,210,10.7,43.44,188.05,0,11.92,0,1,75,41,37,0,NGC3521_rotmod.dat
NGC3521,7.7,13.32,206,6.25,45.95,172.02,0,6.19,0,1,75,41,38,0,NGC3521_rotmod.dat
NGC3521,7.7,15.49,206,6.25,45.39,159.31,0,1.91,0,1,75,41,39,0,NGC3521_rotmod.dat
NGC3521,7.7,17.74,206,10.7,42.23,147.38,0,0,0,1,75,41,40,0,NGC3521_rotmod.dat
NGC3726,18,3.5,102,7,0,138.23,0,367.95,0,2,53,12,0,0,NGC3726_rotmod.dat
NGC3726,18,5.24,125,6.1,0,163.99,0,200.43,0,2,53,12,1,0,NGC3726_rotmod.dat
NGC3726,18,6.98,145,4.9,8.76,177.95,0,156.27,0,2,53,12,2,0,NGC3726_rotmod.dat
NGC3726,18,8.72,164,3.9,23.82,182.72,0,66.34,0,2,53,12,3,0,NGC3726_rotmod.dat
NGC3726,18,10.47,162,4.8,31.14,173.68,0,42.03,0,2,53,12,4,0,NGC3726_rotmod.dat
NGC3726,18,12.19,160,4.8,37.29,166.41,0,26.8,0,2,53,12,5,0,NGC3726_rotmod.dat
NGC3726,18,13.94,156,4.8,46.45,159.41,0,15.65,0,2,53,12,6,0,NGC3726_rotmod.dat
NGC3726,18,16.03,146,4.85,53.13,148.01,0,6.69,0,2,53,12,7,0,NGC3726_rotmod.dat
NGC3726,18,22.3,158,4.9,48.17,124.21,0,1.41,0,2,53,12,8,0,NGC3726_rotmod.dat
NGC3726,18,27.52,168,10.6,42.67,109.5,0,0.29,0,2,53,12,9,0,NGC3726_rotmod.dat
NGC3726,18,30.08,169,10.6,40.52,103.96,0,0.14,0,2,53,12,10,0,NGC3726_rotmod.dat
NGC3726,18,32.52,167,15.2,39.01,99.53,0,0,0,2,53,12,11,0,NGC3726_rotmod.dat
NGC3741,3.21,0.23,13.1,2.19,2.45,11.6,0,35.93,0,1,70,21,0,0,NGC3741_rotmod.dat
NGC3741,3.21,0.47,17.3,2.39,4.75,13.88,0,9.96,0,1,70,21,1,0,NGC3741_rotmod.dat
NGC3741,3.21,0.7,23.6,2.21,6.71,13.02,0,2.76,0,1,70,21,2,0,NGC3741_rotmod.dat
NGC3741,3.21,0.93,26.2,2.21,7.8,11.93,0,1.21,0,1,70,21,3,0,NGC3741_rotmod.dat
NGC3741,3.21,1.17,27.4,2.24,8.39,10.78,0,0.32,0,1,70,21,4,0,NGC3741_rotmod.dat
NGC3741,3.21,1.4,26.9,2.23,8.84,9.72,0,0.1,0,1,70,21,5,0,NGC3741_rotmod.dat
NGC3741,3.21,1.64,27.4,2.21,9.23,8.89,0,0.03,0,1,70,21,6,0,NGC3741_rotmod.dat
NGC3741,3.21,1.87,31,2.2,9.41,8.25,0,0.01,0,1,70,21,7,0,NGC3741_rotmod.dat
NGC3741,3.21,2.1,32.5,2.19,9.55,7.73,0,0,0,1,70,21,8,0,NGC3741_rotmod.dat
NGC3741,3.21,2.33,33,2.19,10.05,7.3,0,0,0,1,70,21,9,0,NGC3741_rotmod.dat
NGC3741,3.21,2.57,36.5,2.2,10.65,6.92,0,0,0,1,70,21,10,0,NGC3741_rotmod.dat
NGC3741,3.21,2.8,38.9,2.21,11.28,6.62,0,0,0,1,70,21,11,0,NGC3741_rotmod.dat
NGC3741,3.21,3.26,41.5,2.21,12,6.11,0,0,0,1,70,21,12,0,NGC3741_rotmod.dat
NGC3741,3.21,3.73,42.7,2.2,12.41,5.7,0,0,0,1,70,21,13,0,NGC3741_rotmod.dat
NGC3741,3.21,4.21,44.7,2.22,13.14,5.36,0,0,0,1,70,21,14,0,NGC3741_rotmod.dat
NGC3741,3.21,4.67,46.7,2.24,13.55,5.09,0,0,0,1,70,21,15,0,NGC3741_rotmod.dat
NGC3741,3.21,5.14,48.5,2.27,13.86,4.84,0,0,0,1,70,21,16,0,NGC3741_rotmod.dat
NGC3741,3.21,5.61,50,2.32,13.86,4.63,0,0,0,1,70,21,17,0,NGC3741_rotmod.dat
NGC3741,3.21,6.07,50.2,2.4,13.76,4.45,0,0,0,1,70,21,18,0,NGC3741_rotmod.dat
NGC3741,3.21,6.54,50.1,2.57,13.55,4.29,0,0,0,1,70,21,19,0,NGC3741_rotmod.dat
NGC3741,3.21,7,51.6,3.24,13.34,4.14,0,0,0,1,70,21,20,0,NGC3741_rotmod.dat
NGC3769,18,1.74,87.5,9.4,11.85,126.23,0,363.15,0,2,70,12,0,0,NGC3769_rotmod.dat
NGC3769,18,3.5,106,7.1,22.09,136.2,0,106.15,0,2,70,12,1,0,NGC3769_rotmod.dat
NGC3769,18,5.24,116,5.3,28.99,123.81,0,34.23,0,2,70,12,2,0,NGC3769_rotmod.dat
NGC3769,18,6.98,125,5.7,34.81,109.91,0,11.25,0,2,70,12,3,0,NGC3769_rotmod.dat
NGC3769,18,8.72,126,4.4,36.96,98.62,0,3.98,0,2,70,12,4,0,NGC3769_rotmod.dat
NGC3769,18,10.47,123,4.4,36.75,89.83,0,2.58,0,2,70,12,5,0,NGC3769_rotmod.dat
NGC3769,18,12.31,118,4.6,34.7,83.14,0,1.42,0,2,70,12,6,0,NGC3769_rotmod.dat
NGC3769,18,14.52,115,6.4,34.16,76.18,0,0.61,0,2,70,12,7,0,NGC3769_rotmod.dat
NGC3769,18,17.07,122,15.2,34.92,70.2,0,0.41,0,2,70,12,8,0,NGC3769_rotmod.dat
NGC3769,18,31.82,121,10.2,33.73,50.64,0,0,0,2,70,12,9,0,NGC3769_rotmod.dat
NGC3769,18,34.61,118,10.4,32.54,48.51,0,0,0,2,70,12,10,0,NGC3769_rotmod.dat
NGC3769,18,37.16,113,10.5,31.57,46.75,0,0,0,2,70,12,11,0,NGC3769_rotmod.dat
NGC3877,18,0.87,37.8,9,0,101.87,0,753.73,0,2,76,13,0,0,NGC3877_rotmod.dat
NGC3877,18,1.74,80.1,9,0,114.98,0,473.06,0,2,76,13,1,0,NGC3877_rotmod.dat
NGC3877,18,2.61,121,8.5,0,122,0,368.22,0,2,76,13,2,0,NGC3877_rotmod.dat
NGC3877,18,3.5,142,7.3,8.66,132.74,0,317.36,0,2,76,13,3,0,NGC3877_rotmod.dat
NGC3877,18,4.37,153,6.2,14.44,143.94,0,289.49,0,2,76,13,4,0,NGC3877_rotmod.dat
NGC3877,18,5.24,160,5.3,18.43,159.88,0,271.83,0,2,76,13,5,0,NGC3877_rotmod.dat
NGC3877,18,6.11,162,5.3,22.09,181.37,0,236.6,0,2,76,13,6,0,NGC3877_rotmod.dat
NGC3877,18,6.98,167,4.5,25.11,193.57,0,173.2,0,2,76,13,7,0,NGC3877_rotmod.dat
NGC3877,18,7.85,169,5.3,26.73,197.84,0,132.05,0,2,76,13,8,0,NGC3877_rotmod.dat
NGC3877,18,8.72,171,4.9,28.23,200.86,0,101.24,0,2,76,13,9,0,NGC3877_rotmod.dat
NGC3877,18,9.6,171,4.9,29.63,201.7,0,66.99,0,2,76,13,10,0,NGC3877_rotmod.dat
NGC3877,18,10.47,170,5.7,30.28,195.05,0,43.34,0,2,76,13,11,0,NGC3877_rotmod.dat
NGC3877,18,11.35,169,7,30.28,189.75,0,31.05,0,2,76,13,12,0,NGC3877_rotmod.dat
NGC3893,18,1.74,145,6.8,17.89,202.16,0,1038.77,0,1,49,10,0,0,NGC3893_rotmod.dat
NGC3893,18,3.5,174,6.8,17.67,210.45,0,328.04,0,1,49,10,1,0,NGC3893_rotmod.dat
NGC3893,18,5.24,194,6.4,27.48,211.51,0,137,0,1,49,10,2,0,NGC3893_rotmod.dat
NGC3893,18,6.98,190,5.5,42.57,187.95,0,48.78,0,1,49,10,3,0,NGC3893_rotmod.dat
NGC3893,18,8.81,186,5.8,48.28,172.49,0,34.3,0,1,49,10,4,0,NGC3893_rotmod.dat
NGC3893,18,10.9,188,7,45.48,161.01,0,15.26,0,1,49,10,5,0,NGC3893_rotmod.dat
NGC3893,18,13.12,187,8.5,43.32,148.11,0,5.31,0,1,49,10,6,0,NGC3893_rotmod.dat
NGC3893,18,15.33,179,12.6,43.11,134.96,0,1.91,0,1,49,10,7,0,NGC3893_rotmod.dat
NGC3893,18,17.3,176,11.7,43.21,126.37,0,0.93,0,1,49,10,8,0,NGC3893_rotmod.dat
NGC3893,18,19.05,167,13.5,44.51,119.3,0,0,0,1,49,10,9,0,NGC3893_rotmod.dat
NGC3917,18,0.87,24.3,3.9,0,35.64,0,188.65,0,1,79,17,0,0,NGC3917_rotmod.dat
NGC3917,18,1.74,49.6,3.9,0,47.54,0,151.56,0,1,79,17,1,0,NGC3917_rotmod.dat
NGC3917,18,2.61,73.6,5.2,0,60.47,0,133.11,0,1,79,17,2,0,NGC3917_rotmod.dat
NGC3917,18,3.5,101,4.4,7.38,73.72,0,113.1,0,1,79,17,3,0,NGC3917_rotmod.dat
NGC3917,18,4.37,107,3.5,13.36,85.03,0,102.47,0,1,79,17,4,0,NGC3917_rotmod.dat
NGC3917,18,5.24,115,3.5,14.01,96.27,0,83.86,0,1,79,17,5,0,NGC3917_rotmod.dat
NGC3917,18,6.11,123,3.9,12.18,104.34,0,66.19,0,1,79,17,6,0,NGC3917_rotmod.dat
NGC3917,18,6.98,130,3.9,18.32,107.5,0,47.17,0,1,79,17,7,0,NGC3917_rotmod.dat
NGC3917,18,7.85,134,3.5,21.34,109.28,0,36.52,0,1,79,17,8,0,NGC3917_rotmod.dat
NGC3917,18,8.72,136,3.9,21.77,108.62,0,26.62,0,1,79,17,9,0,NGC3917_rotmod.dat
NGC3917,18,9.6,137,4,27.37,107.75,0,19.83,0,1,79,17,10,0,NGC3917_rotmod.dat
NGC3917,18,10.47,136,3.5,29.53,106.05,0,13.97,0,1,79,17,11,0,NGC3917_rotmod.dat
NGC3917,18,11.35,137,3.5,32.11,103.37,0,9.49,0,1,79,17,12,0,NGC3917_rotmod.dat
NGC3917,18,12.19,137,3.5,32.87,100.58,0,6.45,0,1,79,17,13,0,NGC3917_rotmod.dat
NGC3917,18,13.12,137,5,30.82,96.92,0,3.54,0,1,79,17,14,0,NGC3917_rotmod.dat
NGC3917,18,13.94,138,5,32.01,93.04,0,1.82,0,1,79,17,15,0,NGC3917_rotmod.dat
NGC3917,18,14.86,137,7.5,31.79,88.38,0,0.79,0,1,79,17,16,0,NGC3917_rotmod.dat
NGC3949,18,1.74,123,5.5,5.18,160.38,0,751.83,0,2,55,7,0,0,NGC3949_rotmod.dat
NGC3949,18,2.61,145,5.5,14.22,184.96,0,538.79,0,2,55,7,1,0,NGC3949_rotmod.dat
NGC3949,18,3.5,152,6.2,24.46,199.67,0,237.3,0,2,55,7,2,0,NGC3949_rotmod.dat
NGC3949,18,4.37,157,6.6,32.44,188.3,0,108.7,0,2,55,7,3,0,NGC3949_rotmod.dat
NGC3949,18,5.24,161,8.8,37.39,178.75,0,59.44,0,2,55,7,4,0,NGC3949_rotmod.dat
NGC3949,18,6.11,165,11.2,41.38,166.45,0,30.08,0,2,55,7,5,0,NGC3949_rotmod.dat
NGC3949,18,7.07,169,25.5,46.55,155.24,0,18.9,0,2,55,7,6,0,NGC3949_rotmod.dat
NGC3953,18,3.5,181,7.5,0,204.12,0,498.34,0,1,62,8,0,0,NGC3953_rotmod.dat
NGC3953,18,5.24,203,6.5,0,218.93,0,347.36,0,1,62,8,1,0,NGC3953_rotmod.dat
NGC3953,18,6.98,216,5.6,0,229.11,0,268.13,0,1,62,8,2,0,NGC3953_rotmod.dat
NGC3953,18,8.72,223,6.1,9.06,244.28,0,182.72,0,1,62,8,3,0,NGC3953_rotmod.dat
NGC3953,18,10.47,224,5.6,19.18,247.46,0,118.64,0,1,62,8,4,0,NGC3953_rotmod.dat
NGC3953,18,12.19,223,6.1,28.88,242.84,0,62.87,0,1,62,8,5,0,NGC3953_rotmod.dat
NGC3953,18,13.94,224,6.1,35.56,233.58,0,35.3,0,1,62,8,6,0,NGC3953_rotmod.dat
NGC3953,18,15.68,215,9.7,37.5,218.76,0,14.86,0,1,62,8,7,0,NGC3953_rotmod.dat
NGC3972,18,0.87,39.6,4.9,0,48.19,0,254.81,0,1,77,10,0,0,NGC3972_rotmod.dat
NGC3972,18,1.74,73,5.2,5.93,61.19,0,156.18,0,1,77,10,1,0,NGC3972_rotmod.dat
NGC3972,18,2.61,89.4,6.6,7.31,74.23,0,134.66,0,1,77,10,2,0,NGC3972_rotmod.dat
NGC3972,18,3.5,102,5.3,13.47,83.56,0,89.27,0,1,77,10,3,0,NGC3972_rotmod.dat
NGC3972,18,4.37,110,4.4,16.7,88.18,0,79.83,0,1,77,10,4,0,NGC3972_rotmod.dat
NGC3972,18,5.24,116,4.4,20.91,99.34,0,68.87,0,1,77,10,5,0,NGC3972_rotmod.dat
NGC3972,18,6.11,123,4.4,24.68,106.44,0,37.78,0,1,77,10,6,0,NGC3972_rotmod.dat
NGC3972,18,6.98,130,3.9,28.34,102.6,0,19.69,0,1,77,10,7,0,NGC3972_rotmod.dat
NGC3972,18,7.85,134,6.1,30.6,97.1,0,11.87,0,1,77,10,8,0,NGC3972_rotmod.dat
NGC3972,18,8.72,134,4.9,30.07,92.41,0,8.09,0,1,77,10,9,0,NGC3972_rotmod.dat
NGC3992,23.7,9.19,248,7,0,218.11,0,212.17,0,1,56,9,0,0,NGC3992_rotmod.dat
NGC3992,23.7,13.79,264,6.6,6.57,246.64,0,123.44,0,1,56,9,1,0,NGC3992_rotmod.dat
NGC3992,23.7,18.35,272,5.7,31.53,243.17,0,50.16,0,1,56,9,2,0,NGC3992_rotmod.dat
NGC3992,23.7,22.94,271,5.7,46.25,231.91,0,20.58,0,1,56,9,3,0,NGC3992_rotmod.dat
NGC3992,23.7,27.52,264,5.3,52.31,206.95,0,5.11,0,1,56,9,4,0,NGC3992_rotmod.dat
NGC3992,23.7,32.11,242,7.4,49.34,187.25,0,2.48,0,1,56,9,5,0,NGC3992_rotmod.dat
NGC3992,23.7,36.7,244,5.3,46.74,173.25,0,1.13,0,1,56,9,6,0,NGC3992_rotmod.dat
NGC3992,23.7,41.44,241,6.2,45.26,161.14,0,0.43,0,1,56,9,7,0,NGC3992_rotmod.dat
NGC3992,23.7,46.02,237,8.6,44.89,151.17,0,0,0,1,56,9,8,0,NGC3992_rotmod.dat
NGC4010,18,0.87,39.3,6.6,0,32.75,0,255.76,0,2,89,12,0,0,NGC4010_rotmod.dat
NGC4010,18,1.74,54.6,5.6,11.53,62.91,0,223.85,0,2,89,12,1,0,NGC4010_rotmod.dat
NGC4010,18,2.61,65.5,6.7,13.36,83.12,0,159.05,0,2,89,12,2,0,NGC4010_rotmod.dat
NGC4010,18,3.5,83.9,5.2,15.73,93.77,0,100.83,0,2,89,12,3,0,NGC4010_rotmod.dat
NGC4010,18,4.37,94.3,6.3,19.72,97.55,0,71.56,0,2,89,12,4,0,NGC4010_rotmod.dat
NGC4010,18,5.24,104,5.7,22.31,98.14,0,51.09,0,2,89,12,5,0,NGC4010_rotmod.dat
NGC4010,18,6.11,115,5.1,25.86,98.57,0,39.41,0,2,89,12,6,0,NGC4010_rotmod.dat
NGC4010,18,6.98,127,5.1,29.63,99.07,0,31,0,2,89,12,7,0,NGC4010_rotmod.dat
NGC4010,18,7.85,129,5.1,33.19,99.28,0,20.82,0,2,89,12,8,0,NGC4010_rotmod.dat
NGC4010,18,8.72,127,5.1,36.53,96.65,0,13.73,0,2,89,12,9,0,NGC4010_rotmod.dat
NGC4010,18,9.6,124,5.1,35.56,93.39,0,9.74,0,2,89,12,10,0,NGC4010_rotmod.dat
NGC4010,18,10.47,122,3.9,33.73,90.22,0,6.87,0,2,89,12,11,0,NGC4010_rotmod.dat
NGC4013,18,5.49,198,10,0,186.83,108.11,258.72,6.53,2,89,36,0,0,NGC4013_rotmod.dat
NGC4013,18,6.17,195,5,10.14,197.4,102.7,211.17,3.26,2,89,36,1,0,NGC4013_rotmod.dat
NGC4013,18,6.92,194,4,19.07,203.18,97.43,152.63,1.51,2,89,36,2,0,NGC4013_rotmod.dat
NGC4013,18,7.69,195,3,24.03,205.95,92.74,114.26,0.69,2,89,36,3,0,NGC4013_rotmod.dat
NGC4013,18,8.36,195,3,26.62,205.73,88.92,79.51,0.35,2,89,36,4,0,NGC4013_rotmod.dat
NGC4013,18,9.12,195,3,28.67,202.75,85.21,49.71,0.16,2,89,36,5,0,NGC4013_rotmod.dat
NGC4013,18,9.88,192,7,29.74,195.44,81.9,20.91,0.07,2,89,36,6,0,NGC4013_rotmod.dat
NGC4013,18,10.56,188,8,29.63,185.44,79.23,9.67,0.04,2,89,36,7,0,NGC4013_rotmod.dat
NGC4013,18,11.31,186,7,29.42,175.66,76.58,4.66,0.02,2,89,36,8,0,NGC4013_rotmod.dat
NGC4013,18,12.08,186,6,29.85,166.96,74.1,2.88,0.01,2,89,36,9,0,NGC4013_rotmod.dat
NGC4013,18,12.77,186,5,30.5,160.29,72.07,1.8,0,2,89,36,10,0,NGC4013_rotmod.dat
NGC4013,18,13.47,185,6,31.57,154.56,70.18,1.31,0,2,89,36,11,0,NGC4013_rotmod.dat
NGC4013,18,14.17,180,10,32.44,149.44,68.41,0.82,0,2,89,36,12,0,NGC4013_rotmod.dat
NGC4013,18,14.98,163,8,32.98,144.15,66.54,0.43,0,2,89,36,13,0,NGC4013_rotmod.dat
NGC4013,18,15.68,162,6,32.44,140.03,65.04,0.22,0,2,89,36,14,0,NGC4013_rotmod.dat
NGC4013,18,16.37,164,5,31.79,136.17,63.66,0,0,2,89,36,15,0,NGC4013_rotmod.dat
NGC4013,18,17.19,166,5,30.82,132.07,62.12,0,0,2,89,36,16,0,NGC4013_rotmod.dat
NGC4013,18,17.88,166,5,29.63,128.95,60.91,0,0,2,89,36,17,0,NGC4013_rotmod.dat
NGC4013,18,18.58,166,5,28.56,126.05,59.75,0,0,2,89,36,18,0,NGC4013_rotmod.dat
NGC4013,18,19.39,166,5,27.91,122.95,58.49,0,0,2,89,36,19,0,NGC4013_rotmod.dat
NGC4013,18,20.09,168,5,27.26,120.47,57.46,0,0,2,89,36,20,0,NGC4013_rotmod.dat
NGC4013,18,20.79,172,5,26.4,118.15,56.49,0,0,2,89,36,21,0,NGC4013_rotmod.dat
NGC4013,18,21.48,173,5,25.97,116,55.57,0,0,2,89,36,22,0,NGC4013_rotmod.dat
NGC4013,18,22.3,171,5,26.08,113.61,54.54,0,0,2,89,36,23,0,NGC4013_rotmod.dat
NGC4013,18,22.99,170,5,26.4,111.72,53.72,0,0,2,89,36,24,0,NGC4013_rotmod.dat
NGC4013,18,23.69,172,5,27.16,109.89,52.92,0,0,2,89,36,25,0,NGC4013_rotmod.dat
NGC4013,18,24.39,173,5,28.88,108.16,52.15,0,0,2,89,36,26,0,NGC4013_rotmod.dat
NGC4013,18,25.2,176,5,30.17,106.26,51.31,0,0,2,89,36,27,0,NGC4013_rotmod.dat
NGC4013,18,25.9,178,5,29.96,104.71,50.61,0,0,2,89,36,28,0,NGC4013_rotmod.dat
NGC4013,18,26.59,180,6,29.63,103.24,49.95,0,0,2,89,36,29,0,NGC4013_rotmod.dat
NGC4013,18,27.41,180,8,29.1,101.58,49.19,0,0,2,89,36,30,0,NGC4013_rotmod.dat
NGC4013,18,28.1,180,5,28.45,100.24,48.59,0,0,2,89,36,31,0,NGC4013_rotmod.dat
NGC4013,18,28.8,180,5,28.02,98.94,47.99,0,0,2,89,36,32,0,NGC4013_rotmod.dat
NGC4013,18,29.61,178,5,27.59,97.5,47.33,0,0,2,89,36,33,0,NGC4013_rotmod.dat
NGC4013,18,30.31,174,5,27.59,96.31,46.78,0,0,2,89,36,34,0,NGC4013_rotmod.dat
NGC4013,18,31.01,170,10,26.19,95.16,46.25,0,0,2,89,36,35,0,NGC4013_rotmod.dat
