CNAME,GaiaEDR3,Rbirth,rguidmean,b_Rbirth,B_Rbirth,s_Rbirth,migration_delta_r_kpc
 , ,kpc,kpc,kpc,kpc,kpc,
----------------,-------------------,-------------------,-------------------,-------------------,-------------------,-------------------,
10400246-2806187,5456044325026676224,11.5036594771073997, 8.9530724741837773,10.5031952586745838,12.9248359007320648, 1.3320131853500403,-2.5505870029236224
10400647-1755339,3555473540806268800, 7.9002866997916747, 8.2922792230365356, 7.0677600864932186, 8.7463761731926546, 1.0056083839519236,0.39199252324486
10401950-1807323,3555362421412602112, 2.3137539816558199, 8.8843407292382537, 1.7721051902443450, 2.9392745549979891, 0.5633865902317218,6.570586747582434
10403509-1455296,3749792081913863936,14.8523921477106473, 8.7471889648212127,13.1647293735009914,16.5073239330302890, 1.7477536489845471,-6.105203182889435
10403651-4100397,5392580415091415296, 4.6918377739901000, 8.4726250221702397, 4.0343131232335496, 5.3535027430912931, 0.6565288611781337,3.780787248180138
10403923-1807097,3555361940376266368, 7.2234508505335704, 7.7721673317972293, 6.9430259114566439, 7.6151281575623138, 0.3566126239253113,0.5487164812636589
10410247-1802322,3555456532735827712, 5.9211786932706101, 7.1596317283063460, 4.7134663196076652, 6.7840541341410452, 1.1510344280408435,1.2384530350357368
10411376-1749474,3555478076291744768,14.9326071443209507, 8.0446634083060715,13.1723681683928326,16.3818994105711084, 1.8260167232290601,-6.887943736014881
10430176-3459027,5444337794664199040, 1.5178888439181151, 6.5118754561260861, 1.1015238369242557, 1.9104835374157088, 0.3802757038340654,4.993986612207971
10430357-3506461,5444328070858264064, 7.3380170747241156, 8.1676827895544708, 6.8993205796312251, 7.8673258320183930, 0.5902561634724540,0.8296657148303552
10434782-3503259,5443584491759967744, 4.7239974519622949, 7.2249039475043721, 4.1633543178496311, 5.2800760451523940, 0.5413627307580837,2.5009064955420763
10562469-3504088,5401440932621479680,13.1286270727366485, 8.5373627007448576,11.6031802555631405,14.9051165439689797, 1.6212084294258251,-4.591264371991791
10564594-3456387,5401449075879489536, 4.3855522783522849, 9.2372642235095093, 3.7773950841720159, 5.0264158912728503, 0.6112534618529287,4.851711945157223
10565723-1244551,3756639604108798080, 2.7518975435001254, 7.1353134610050803, 2.6838451672343941, 3.6798310885408818, 0.5358592101402873,4.383415917504955
10570351-3435124,5401493262502979712,17.6923062656881527, 8.6112679704476722,15.2519720204797604,20.8423286516781303, 2.5763149793330795,-9.08103829524048
10571435-1540444,3557470941117116800,17.5720744490742007, 8.4305509630131112,15.7031407834579237,19.6230587713306477, 2.0483464066076098,-9.14152348606109
10573163-3500038,5401445055790203392, 4.4275958851684702, 8.4933196783993417, 3.9145419756342159, 5.4552674768022733, 0.7139802594865593,4.065723793230871
10573194-1254203,3756589404531087616,25.1638899642581499, 8.2516580815374745,22.1518491905903367,29.6094911709001316, 3.4326055979555181,-16.912231882720672
10574920-1246054,3756597513429346560,12.4138153152948512, 8.7930227665392415,10.3480650498066513,14.8096681018801437, 2.1386863410540125,-3.6207925487556096
10575981-1533214,3563478363413442560, 3.6195670867495600, 8.7941504020077783, 3.3559123252696885, 4.2758685870104918, 0.8557080779547107,5.174583315258218
10581806-0755069,3763350542048191232, 3.4024071434539849, 8.7518779878831019, 2.9566078281887851, 4.0065248792121775, 0.7467443669932070,5.349470844429117
10582668-0802367,3763335595561998848, 3.7243485503819849, 8.0417954616630904, 2.8965660388206578, 4.5915568270881959, 0.7423179824183658,4.317446911281106
10583301-0757325,3763349270737871488, 7.1477112753201553, 8.6457399228669249, 5.8134797563424954, 8.3884156172041102, 1.1972896021220194,1.4980286475467715
10592101-4106265,5390148359791866752, 5.1964569839748602, 8.8008970597574709, 4.5764141407093826, 5.6421546122008257, 0.5393668014561679,3.6044400757826125
10595260-2811579,5456711286205561344, 3.1743985163739099, 8.6460050690482664, 2.9235049327655829, 3.5624758080682546, 0.4013950066880678,5.471606552674357
10595761-2803146,5456719257664889984, 2.7289314227584951, 7.1921373895187832, 2.5656013147812411, 4.2707704035182843, 0.9821157240589524,4.463205966760288
11000100-4103542,5390153621129918464, 2.9671693610377101, 8.0108417266028624, 2.6266277177766257, 3.8584297921325166, 0.5665459493843865,5.043672365565152
11000349-2806027,5456712351357455744, 2.8925617859115054, 8.6161787421226865, 2.7638339391584474, 3.0995693648665519, 0.1872762690045464,5.723616956211181
11003187-4105473,5390151319027550592, 2.6583229559479702, 6.8062922442715728, 1.9073891383934884, 3.1640534690104469, 0.6168007159020137,4.147969288323603
11003453-2754224,5456722143882908800, 2.9954127880461447, 8.7551828432408225, 2.6803707747837038, 3.5235466652532779, 0.6694214268064411,5.759770055194678
11004237-4053156,5390528863832511104, 6.3952717678882900, 7.2897876099587577, 5.8310106103706367, 6.8335378222485552, 0.5355278867434492,0.8945158420704669
11004534-4059191,5390152281100234624, 7.0470480546428549, 7.2304833306602170, 6.5651463733429916, 7.4152654228418964, 0.4276943510379627,0.18343527601736298
11012733-1328554,3564334230136871296, 2.6815051282169300, 8.5172895348137541, 2.6503000920904718, 3.9823866065945808, 0.6101954123512963,5.835784406596824
11035621-1753180,3553214074475159424, 2.8651278073358348, 6.7711681093078502, 2.4262547152248914, 3.4753579998021435, 0.5368986719835581,3.9060403019720145
11040663-1752292,3553214250570013696, 2.8934830748112148, 7.6316928999135616, 2.7399384515449894, 3.1941848009512555, 0.2928555618377593,4.738209825102347
11041207-1751267,3553214388008969728,14.2901171808836001, 8.2802661857429030,11.7442191797810995,16.3198100841106601, 2.2979413224610470,-6.009850995140697
11045203-1753538,3553211261272838784, 2.7962738077210698, 9.2847295878726968, 2.6686028239235107, 2.9503028071414179, 0.1570784178952144,6.488455780151627
11105176-1501556,3562972656784240768, 3.1128591456641548, 7.4705356102970706, 2.9057282846012762, 3.3739092205014631, 0.2308601032676112,4.357676464632916
11124780-0952197,3758973248819164544, 2.8686167148531099, 6.5808992270087137, 2.3393520811063371, 3.3684711658824771, 0.5736780859987002,3.7122825121556042
11131066-1006573,3566805519958873984, 2.4559879960601099, 8.6156495008025828, 2.2882177788914269, 2.7881742216459706, 0.3300180262379373,6.159661504742473
11132008-1002399,3566812254467595648,13.0603077313515996, 6.1753672422998260,11.5908995084853448,15.3905998166361808, 1.9416703707763512,-6.884940489051774
11180437-0605002,3784883893162791040, 2.7708338728246198, 7.2780268492535560, 2.6609988291583950, 2.9415850487931272, 0.3378708964220649,4.507192976428936
11181004-3158264,5403899646779792768,12.4561362471369499, 8.0196705553686325,11.4881794635241476,13.5450345015126743, 1.1473525091173979,-4.436465691768316
11183016-1812318,3558042343567003648, 3.2662467954132950, 6.1216851097772631, 2.5994940263410165, 3.7670355334857728, 0.5118118104969445,2.855438314363968
11183251-0610209,3784870424145369472, 4.6498368125284548, 8.3296725093796820, 3.4809559016643488, 6.4603151990393632, 1.4079466128521827,3.679835696851227
11185322-1808532,3558041518933287296,16.1529502512745999, 6.7499251241545526,14.2296775771733106,18.0859988684696518, 1.7698393266143948,-9.403025127120047
11185782-3200205,5403151051159165824, 3.5730496600982948, 7.9551015838990624, 2.6491618191013280, 4.5134776335708269, 0.9307157055331050,4.382051923800768
11190316-1809229,3558047119570641536, 2.9514182885458302, 6.8244689153163005, 2.1996847576958367, 3.7459248167105281, 0.7470167072180051,3.8730506267704703
11192257-2008207,3545543473340275200, 2.7824760807392002, 8.8137204463902101, 2.5029788554190802, 4.5408578879482526, 1.1233242788272573,6.03124436565101
11192361-2459403,3534304231120856192, 3.3687677548546202, 8.7870851315130931, 3.1156774644552998, 3.5980788289784376, 0.2448001464155731,5.418317376658473
11193795-2000303,3545557801351181440, 6.3452553954264648, 7.9685491975892626, 5.2600725513882924, 6.7853921847079883, 0.8018181104905907,1.6232938021627978
11194244-2503590,3534324056689892992, 3.7197286119779598, 9.2234390810331792, 3.3931481502258030, 4.1506813422895901, 0.6813782636470493,5.503710469055221
11195000-2503226,3534323335135388288, 4.3030669417625305, 9.0311122359202312, 3.8565402469030419, 4.5178544124950735, 0.5077557042878695,4.728045294157701
11195512-2609519,3531938769292633216, 3.4605365768445000, 8.8613146897081361, 3.2423950070010576, 3.7600145400768321, 0.2758180759343622,5.400778112863636
11195941-1949440,3545583811673137792, 3.9757362444953199, 8.2936265325377239, 2.6712111413352182, 4.6375946656661942, 0.9699280108293749,4.317890288042406
11201026-2454176,3534327183426094720, 6.5664217041825550, 8.3072255246205700, 5.5987557508620895, 7.2411695191648562, 1.1044474194579386,1.740803820438015
11202969-1532007,3561226804118901888, 2.6400399185892400, 7.5574746370512260, 2.5320136036759138, 2.9472048267992967, 0.3181098650740271,4.917434718461986
11203741-2609370,3531940968315894528,18.8016962845719995, 7.3181159939564226,16.9759875401420679,20.8802455296017264, 2.0626560494649748,-11.483580290615578
11205932-1529463,3561225773326754560, 2.8131726607046552, 8.0621500129134720, 2.6699498203831489, 3.0555141962190571, 0.1966567056334330,5.248977352208817
11212148-0953303,3590612798558750336,21.5370487364821486, 6.6011848814560237,18.5851769134355997,24.5726665636390535, 2.7134213801262930,-14.935863855026124
11212323-1008505,3590554627521687040, 3.0794445853883499, 7.0597229688150538, 2.5114524531668949, 3.8161318149974819, 0.6764532425691037,3.9802783834267044
11215476-1009024,3590556757825539584, 5.0728152537135056, 8.0967707632920245, 4.5139952145982205, 5.7637765258490345, 0.6141591770145842,3.023955509578519
11223355-3445535,5399177003820390784, 4.6916150566301695, 7.8239041900081689, 3.7702173931169618, 5.6474648689208227, 0.8710652128870635,3.1322891333780003
11230116-3454465,5399160408066839296, 2.3419240294508001, 7.5569737191639295, 2.1276501363791618, 2.5278670056315145, 0.2473659092498329,5.21504968971313
11231582-3456558,5399159411634425856, 6.7455675339093002, 7.8535052340220499, 5.5308487040295216, 7.4509813300716550, 0.9313760783973388,1.1079377001127506
11232341-3436559,5399543209911706880, 2.7250072760450950, 7.6267347569056883, 2.2608435502506721, 3.0483171412037571, 0.3943729883590045,4.901727480860593
11235157-3454123,5399347256323345152, 2.3375727494663501, 6.5210575964264930, 1.8911245615643235, 2.7385860233195798, 0.4300060139175008,4.183484846960143
11280921-4056341,5383542154632490624, 4.1749280532186850, 7.3087400285206749, 3.9540573027687680, 4.5226988134562287, 0.3257250712237076,3.13381197530199
11320001-4359016,5381924773029430400, 6.4441286282256094, 7.2203046229365979, 5.9545651305732763, 6.8991219510260535, 0.5138748917869139,0.7761759947109894
11320891-4359262,5381912987639176576, 2.6397922403391401, 8.4153665419106503, 2.5501744207819987, 2.7165614864554795, 0.3206507531170668,5.77557430157151
11323332-4400567,5381912334804158336, 5.1870114755299301, 7.9563579703575851, 3.0842744819365526, 7.1954123209627179, 2.0797176563790702,2.7693464948276567
11324951-0712035,3592978638343798656, 4.6783465603167294, 7.4931816424816819, 3.0114072237516769, 5.6545132380452703, 1.2577944164417980,2.8148350821649535
11383370-2755269,3484013256461814528, 4.2281366408313152, 6.9921873598678257, 3.9791910264490400, 4.8317455595508472, 0.4251742446984282,2.7640507190365105
11384470-2754532,3484012569267048832, 7.1433914119277899, 7.5835750305946963, 6.7066434466293252, 7.5243538967447314, 0.4439122348028512,0.44018361866690636
11390043-2801404,3483999237688556928, 5.8300590088675399, 7.6972089968637247, 4.4636621908888419, 6.2434478584786577, 0.8705074162119811,1.8671499879961848
11394840-1003108,3588530083018492288, 4.6140867877469347, 6.5910164674841720, 4.3406794054300430, 4.8781962615793582, 0.3661855119182298,1.9769296797372364
11404285-1809048,3546784718888306176,18.3664205138534484, 7.8183277166938403,16.3161970634743625,19.8274517036837707, 1.8648691694093369,-10.548092797159608
11583931-1812534,3567182205771456512,10.1320250687541495, 8.5917829671596344, 9.1024555101165099,11.1722630385890689, 1.0589330900744274,-1.5402421015945134
11592441-2801185,3486288523975667456,11.4414547387959509, 8.0236304784422519, 9.5862231947970944,13.7312303368304232, 1.9521176717494670,-3.4178242603536972
11594829-1059063,3575432047673416320, 2.6832650471336099, 5.4384129918735873, 2.1653551596456162, 3.0277946032236382, 0.4197891542599871,2.755147944739978
11595342-2109377,3494343649240387328, 2.6695948743113851, 7.4143529367037226, 2.6351258550838739, 3.5122192161029551, 0.4261546514666560,4.7447580623923375
11595378-1109129,3575409232807175040, 2.6756195197991453, 7.8399038377519483, 2.6068994767956108, 2.7317282410293733, 0.3085144724525240,5.164284317952804
11595502-3056169,3467658708192798336, 2.6543021582320150, 7.4102402364925002, 2.6326689476622303, 2.6679356459885044, 0.0201291740712258,4.755938078260485
11595987-3106264,3467639226221131136, 4.6067871328692647, 9.0643452391975288, 4.3050811307786141, 5.2741126410869272, 0.7435767173841538,4.457558106328264
12000774-3709263,3460687941911493248, 9.0810056617605728, 8.4850008460738326, 8.3994861576821833, 9.8232948642856641, 0.7187185696411141,-0.5960048156867401
12001058-2459316,3488017024974142976, 5.3000742553650548, 8.7462148621438480, 4.1509614544019495, 6.4213859895764527, 1.0980116919794141,3.446140606778793
12001205-0854262,3593979022127690752, 3.1071669390598200, 8.9345326073083253, 2.7920093711278007, 3.4829918909042843, 0.4940167512806684,5.827365668248506
12001485-0606471,3595697043406236544, 5.2345213684834349, 8.3503229307977396, 4.5047549097965991, 5.7561921634490245, 0.6275590582371918,3.1158015623143056
12001588-2111293,3494340041467915008, 6.8622902382437401, 6.2420055579993061, 6.2745053740905243, 7.4000676851258111, 0.5214152762984915,-0.6202846802444348
12001717-2100133,3494351242742575744, 3.0043096922439547, 8.2156861937384864, 2.7919404134899728, 3.3050198285767909, 0.2471257351183458,5.211376501494532
12001869-1609451,3568649229160641536, 3.4015801731722850, 8.2315990824994643, 3.1127452287444362, 3.7565417405407029, 0.3382620944745647,4.83001890932718
12002212-2500400,3488015959822253696, 6.6520407750140453, 7.4879340016505589, 5.7550069411307225, 7.2382455872475955, 0.7260192897886505,0.8358932266365153
12002905-1101454,3575417513504129536, 3.4301995327948558, 7.9352620668097584, 2.6470127815781699, 4.7928170743987826, 1.1040213729843933,4.505062534014902
12002911-0856502,3593931502609526784, 2.8009570443679248, 9.2776592149852206, 2.5946451309478840, 3.3260242633671071, 0.6309768187009043,6.476702170617294
12004086-0614054,3595682715395333760, 5.2953219258573503, 7.6935474749526023, 4.5327566171758464, 5.8767743854324728, 0.6121049576467029,2.398225549095251
12004263-0554583,3595797167683373568, 3.0212119123322649, 6.3371239632940775, 2.8519256359997955, 3.2508685156443287, 0.2152457719856504,3.3159120509618125
12010086-3705182,3460686395723398272,10.4583558153227507, 8.0765685289894265, 8.6392820190242894,12.1123380383624557, 1.7801629751983918,-2.3817872863333243
12011885-2459243,3487967375152280576, 2.6434455552457097, 6.0233632185652413, 2.6185982001219066, 2.7009249473669619, 0.0459310870652339,3.3799176633195307
12120522-4102019,6149158489331342080, 5.5810155581795300, 7.4656688004243836, 4.9832651235812664, 5.8867433688416497, 0.5975373948815054,1.8846532422448528
12121130-4053255,6149162715579209728, 3.0967481167278850, 7.3394642031312571, 2.8463739324923805, 3.5213241386561505, 0.6169447053418283,4.242716086403373
12122430-4104057,6149157458539186432, 4.5204760852103956, 6.3262078421284684, 3.9175850320188159, 5.2139149054142644, 0.6964613394031900,1.8057317569180729
12124603-4101172,6149152098420025472, 3.0585768461608001, 8.6943061628540015, 2.6146550853381174, 4.8987543112466083, 1.1502598514335003,5.635729316693201
12180616-2756391,3475708954373404160, 3.3374608611667052, 8.8356760447666733, 2.9304154036431136, 4.9276156176100079, 0.9828503283570720,5.498215183599969
