vxbin,vybin,vzbin,n_quality
36,-9,-19,1
36,-9,-18,5
36,-9,-17,8
36,-9,-16,4
36,-9,-15,3
36,-9,-12,1
36,-9,-11,8
36,-9,-10,12
36,-9,-9,2
36,-9,-8,6
36,-9,-7,14
36,-9,-6,20
36,-9,-5,32
36,-9,-4,6
36,-9,-3,6
36,-9,0,20
36,-9,1,24
36,-9,2,21
36,-9,3,23
36,-9,4,33
36,-9,5,11
36,-9,6,13
36,-9,7,4
36,-9,8,17
36,-9,9,4
36,-9,11,7
36,-9,12,1
36,-9,14,1
36,-9,15,2
36,-9,28,1
36,-8,-17,1
36,-8,-16,5
36,-8,-15,6
36,-8,-14,3
36,-8,-10,16
36,-8,-9,14
36,-8,-8,2
36,-8,-7,11
36,-8,-6,32
36,-8,-5,34
36,-8,-4,11
36,-8,-3,18
36,-8,-2,1
36,-8,0,18
36,-8,1,17
36,-8,2,43
36,-8,3,32
36,-8,4,32
36,-8,5,15
36,-8,6,15
36,-8,7,33
36,-8,8,9
36,-8,9,8
36,-8,10,2
36,-8,12,1
36,-8,25,1
36,-8,27,1
36,-8,32,1
36,-7,-26,1
36,-7,-25,2
36,-7,-23,1
36,-7,-16,5
36,-7,-15,8
36,-7,-14,10
36,-7,-13,9
36,-7,-12,9
36,-7,-11,3
36,-7,-9,15
36,-7,-8,16
36,-7,-7,9
36,-7,-6,44
36,-7,-5,40
36,-7,-4,27
36,-7,-3,33
36,-7,-2,23
36,-7,-1,6
36,-7,1,40
36,-7,2,56
36,-7,3,36
36,-7,4,23
36,-7,5,30
36,-7,6,17
36,-7,7,4
36,-7,8,6
36,-7,9,3
36,-7,11,3
36,-7,12,1
36,-7,19,1
36,-7,21,1
36,-7,22,1
36,-7,23,1
36,-7,24,1
36,-6,-23,2
36,-6,-22,1
36,-6,-14,4
36,-6,-13,10
36,-6,-12,20
36,-6,-11,11
36,-6,-10,1
36,-6,-8,17
36,-6,-7,28
36,-6,-6,19
36,-6,-5,28
36,-6,-4,28
36,-6,-3,68
36,-6,-2,20
36,-6,-1,12
36,-6,0,9
36,-6,1,15
36,-6,2,55
36,-6,3,36
36,-6,4,33
36,-6,5,9
36,-6,6,24
36,-6,7,7
36,-6,8,5
36,-6,9,2
36,-6,10,2
36,-6,17,1
36,-6,18,1
36,-6,19,2
36,-6,20,1
36,-6,22,1
36,-6,23,1
36,-5,-13,4
36,-5,-12,9
36,-5,-11,33
36,-5,-10,36
36,-5,-9,4
36,-5,-8,2
36,-5,-7,23
36,-5,-6,17
36,-5,-5,14
36,-5,-4,47
36,-5,-3,76
36,-5,-2,45
36,-5,-1,25
36,-5,0,23
36,-5,1,11
36,-5,2,53
36,-5,3,42
36,-5,4,19
36,-5,5,29
36,-5,6,44
36,-5,7,26
36,-5,8,10
36,-5,9,4
36,-5,16,3
36,-5,17,2
36,-5,19,1
36,-5,21,3
36,-5,23,1
36,-4,-14,4
36,-4,-13,1
36,-4,-11,5
36,-4,-10,28
36,-4,-9,39
36,-4,-8,17
36,-4,-6,24
36,-4,-5,60
36,-4,-4,53
36,-4,-3,66
36,-4,-2,175
36,-4,-1,65
36,-4,0,33
36,-4,1,11
36,-4,2,166
36,-4,3,35
36,-4,4,14
36,-4,5,44
36,-4,6,29
36,-4,7,11
36,-4,8,5
36,-4,18,2
36,-3,-13,2
36,-3,-12,1
36,-3,-9,9
36,-3,-8,30
36,-3,-7,23
36,-3,-6,31
36,-3,-5,25
36,-3,-4,15
36,-3,-3,5
36,-3,-2,196
36,-3,-1,258
36,-3,0,98
36,-3,1,77
36,-3,2,226
36,-3,3,7
36,-3,4,3
36,-3,5,107
36,-3,6,117
36,-3,7,60
36,-3,8,24
36,-3,9,6
36,-2,-8,20
36,-2,-7,80
36,-2,-6,198
36,-2,-5,69
36,-2,-4,89
36,-2,-3,208
36,-2,-2,294
36,-2,-1,332
36,-2,0,98
36,-2,1,35
36,-2,2,22
36,-2,4,27
36,-2,5,126
36,-2,6,135
36,-2,7,69
36,-2,8,21
36,-1,-41,1
36,-1,-11,3
36,-1,-10,7
36,-1,-9,10
36,-1,-8,9
36,-1,-7,13
36,-1,-6,137
36,-1,-5,202
36,-1,-4,122
36,-1,-3,116
36,-1,-2,132
36,0,-11,10
36,0,-10,13
36,0,-9,5
36,0,-8,1
36,0,-7,8
36,0,-6,90
36,0,-5,182
36,0,-4,136
36,0,-3,82
36,0,-2,79
36,0,-1,9
36,1,-12,1
36,1,-11,4
36,1,-10,1
36,1,-7,1
36,1,-6,1
36,1,-5,9
36,2,-20,3
36,2,-19,1
36,2,-18,3
36,2,-17,1
36,2,-16,3
36,2,-15,1
36,3,-26,1
36,3,-23,1
36,3,-22,1
36,3,-21,1
36,3,-19,4
36,3,-18,1
36,3,-17,2
36,3,-16,1
36,4,-30,1
36,4,-27,1
36,4,-23,1
36,4,-19,1
36,4,-18,2
36,4,-17,1
36,5,-35,1
36,5,-30,1
36,5,-27,1
36,5,-26,1
36,5,-24,2
36,5,-23,2
36,6,-34,2
36,6,-29,1
36,6,-28,1
36,6,-25,1
36,6,-24,1
36,7,-36,1
36,22,-82,1
37,-50,-87,1
37,-34,22,1
37,-34,23,1
37,-32,35,1
37,-25,126,1
37,-24,-24,1
37,-24,10,1
37,-24,14,1
37,-24,15,1
37,-24,29,1
37,-24,30,1
37,-23,-48,1
37,-23,75,1
37,-22,-22,1
37,-22,-21,1
37,-22,9,1
37,-21,-16,1
37,-21,2,1
37,-21,19,1
37,-20,-34,1
37,-20,-15,1
37,-20,-3,1
37,-20,1,1
37,-20,18,1
37,-20,19,1
37,-19,-18,1
37,-19,-9,1
37,-19,1,1
37,-19,2,2
37,-19,3,1
37,-19,9,2
37,-19,18,1
37,-18,-22,2
37,-18,-14,1
37,-18,-11,1
37,-18,-9,3
37,-18,1,1
37,-18,2,1
37,-18,4,2
37,-18,5,1
37,-18,7,1
37,-18,10,1
37,-18,21,1
37,-18,23,1
37,-18,26,1
37,-17,-8,2
37,-17,1,7
37,-17,4,1
37,-17,10,1
37,-17,15,1
37,-17,17,1
37,-17,22,1
37,-16,-28,1
37,-16,-22,1
37,-16,-21,1
37,-16,-13,2
37,-16,-10,3
37,-16,-9,1
37,-16,-8,2
37,-16,-1,1
37,-16,0,6
37,-16,1,2
37,-16,2,1
37,-16,4,4
37,-16,8,3
37,-16,9,1
37,-16,10,2
37,-16,13,1
37,-16,15,1
37,-16,19,1
37,-16,21,1
37,-16,22,1
37,-15,-29,1
37,-15,-23,1
37,-15,-14,2
37,-15,-13,1
37,-15,-10,1
37,-15,-9,4
37,-15,-8,2
37,-15,-1,1
37,-15,0,10
37,-15,1,9
37,-15,2,3
37,-15,3,2
37,-15,4,3
37,-15,7,2
37,-15,8,3
37,-15,9,4
37,-15,10,1
37,-15,12,1
37,-15,13,1
37,-15,14,1
37,-15,15,6
37,-15,23,1
37,-14,-29,1
37,-14,-28,2
37,-14,-26,4
37,-14,-23,1
37,-14,-18,1
37,-14,-17,1
37,-14,-12,4
37,-14,-11,1
37,-14,-10,4
37,-14,-9,3
37,-14,-8,1
37,-14,-7,3
37,-14,-1,1
37,-14,0,7
37,-14,1,13
37,-14,2,11
37,-14,4,7
37,-14,5,8
37,-14,6,3
37,-14,7,10
37,-14,8,4
37,-14,9,3
37,-14,11,2
37,-14,12,2
37,-14,13,1
37,-14,14,2
37,-14,15,1
37,-14,22,2
37,-13,-25,1
37,-13,-24,2
37,-13,-22,2
37,-13,-21,1
37,-13,-15,1
37,-13,-13,1
37,-13,-12,2
37,-13,-11,7
37,-13,-10,3
37,-13,-8,8
37,-13,-7,10
37,-13,-1,1
37,-13,0,16
37,-13,1,17
37,-13,2,9
37,-13,4,15
37,-13,5,5
37,-13,6,7
37,-13,7,6
37,-13,9,3
37,-13,10,4
37,-13,11,2
37,-13,12,1
37,-13,13,4
37,-13,14,3
37,-13,15,1
37,-13,20,1
37,-13,21,1
37,-13,45,1
37,-12,-26,1
37,-12,-24,1
37,-12,-23,2
37,-12,-21,2
37,-12,-20,2
37,-12,-19,1
37,-12,-16,1
37,-12,-15,5
37,-12,-14,1
37,-12,-13,5
37,-12,-12,2
37,-12,-11,8
37,-12,-10,4
37,-12,-9,3
37,-12,-8,5
37,-12,-7,10
37,-12,-6,7
37,-12,-5,1
37,-12,0,8
37,-12,1,21
37,-12,2,6
37,-12,3,10
37,-12,4,12
37,-12,5,6
37,-12,6,17
37,-12,8,2
37,-12,9,2
37,-12,11,1
37,-12,12,2
37,-12,13,1
37,-12,14,1
37,-12,36,1
37,-12,37,1
37,-11,-22,3
37,-11,-21,3
37,-11,-20,2
37,-11,-19,1
37,-11,-14,4
37,-11,-13,9
37,-11,-12,7
37,-11,-11,1
37,-11,-10,2
37,-11,-9,2
37,-11,-8,13
37,-11,-7,12
37,-11,-6,8
37,-11,-5,3
37,-11,-4,6
37,-11,0,14
37,-11,1,7
37,-11,2,11
37,-11,3,24
37,-11,4,8
37,-11,5,26
37,-11,6,7
37,-11,7,4
37,-11,8,1
37,-11,9,4
37,-11,10,9
37,-11,11,3
37,-11,12,5
37,-11,13,5
37,-11,18,2
37,-11,41,1
37,-10,-36,1
37,-10,-34,1
37,-10,-21,1
37,-10,-19,6
37,-10,-18,5
37,-10,-13,5
37,-10,-12,11
37,-10,-11,1
37,-10,-9,3
37,-10,-8,11
37,-10,-7,25
37,-10,-6,9
37,-10,-5,1
37,-10,-4,14
37,-10,-3,1
37,-10,0,5
37,-10,1,18
37,-10,2,22
37,-10,3,34
37,-10,4,22
37,-10,5,27
37,-10,6,5
37,-10,7,5
37,-10,8,6
37,-10,9,12
37,-10,10,3
37,-10,11,3
37,-10,12,1
37,-10,16,1
37,-10,30,1
37,-9,-33,1
37,-9,-30,1
37,-9,-21,1
37,-9,-20,3
37,-9,-19,1
37,-9,-18,2
37,-9,-17,5
37,-9,-16,5
37,-9,-15,1
37,-9,-12,1
37,-9,-11,10
37,-9,-10,2
37,-9,-9,4
37,-9,-8,12
37,-9,-7,22
37,-9,-6,8
37,-9,-5,9
37,-9,-4,17
37,-9,-3,15
37,-9,-2,8
37,-9,1,24
37,-9,2,23
37,-9,3,38
37,-9,4,24
37,-9,5,18
37,-9,6,6
37,-9,7,7
37,-9,8,2
37,-9,9,3
37,-9,10,2
37,-9,11,1
37,-9,31,1
37,-8,-35,1
37,-8,-19,2
37,-8,-18,2
37,-8,-17,6
37,-8,-16,5
37,-8,-15,8
37,-8,-14,1
37,-8,-11,6
37,-8,-10,15
37,-8,-9,7
37,-8,-8,7
37,-8,-7,21
37,-8,-6,11
37,-8,-5,7
37,-8,-4,33
37,-8,-3,25
37,-8,-2,13
37,-8,-1,1
37,-8,0,5
37,-8,1,11
37,-8,2,20
37,-8,3,19
37,-8,4,27
37,-8,5,17
37,-8,6,25
37,-8,7,2
37,-8,8,6
37,-8,10,1
37,-8,14,1
37,-8,26,1
37,-8,27,1
37,-8,28,1
37,-8,34,1
37,-7,-17,3
37,-7,-16,7
37,-7,-15,16
37,-7,-14,7
37,-7,-13,10
37,-7,-12,1
37,-7,-11,2
37,-7,-10,6
37,-7,-9,17
37,-7,-8,6
37,-7,-7,10
37,-7,-6,6
37,-7,-5,3
37,-7,-4,26
37,-7,-3,22
37,-7,-2,2
37,-7,-1,11
37,-7,0,12
37,-7,2,8
37,-7,3,13
37,-7,4,27
37,-7,5,11
37,-7,6,11
37,-7,7,12
37,-7,8,13
37,-7,9,2
37,-7,10,2
37,-7,11,1
37,-7,12,4
37,-7,13,2
37,-7,22,1
37,-7,25,3
37,-7,26,1
37,-7,31,1
37,-7,33,1
37,-6,-15,7
37,-6,-14,5
37,-6,-13,21
37,-6,-12,13
37,-6,-11,3
37,-6,-9,4
37,-6,-8,8
37,-6,-7,6
37,-6,-6,1
37,-6,-5,34
37,-6,-4,17
37,-6,-3,37
37,-6,-2,24
37,-6,-1,13
37,-6,0,13
37,-6,1,4
37,-6,2,6
37,-6,3,42
37,-6,4,12
37,-6,5,9
37,-6,6,6
37,-6,7,16
37,-6,8,22
37,-6,9,7
37,-6,10,2
37,-6,12,1
37,-6,21,3
37,-6,22,1
37,-6,26,1
37,-6,27,1
37,-5,-13,8
37,-5,-12,13
37,-5,-11,15
37,-5,-10,2
37,-5,-8,11
37,-5,-7,15
37,-5,-6,7
37,-5,-5,18
37,-5,-4,31
37,-5,-3,70
37,-5,-2,46
37,-5,-1,25
37,-5,0,1
37,-5,1,13
37,-5,2,14
37,-5,3,58
37,-5,4,21
37,-5,5,1
37,-5,6,16
37,-5,7,17
37,-5,8,3
37,-5,9,4
37,-5,22,1
37,-4,-16,2
37,-4,-12,3
37,-4,-11,8
37,-4,-10,15
37,-4,-9,5
37,-4,-8,8
37,-4,-7,3
37,-4,-6,11
37,-4,-5,11
37,-4,-3,29
37,-4,-2,118
37,-4,-1,72
37,-4,0,30
37,-4,1,1
37,-4,2,65
37,-4,3,46
37,-4,4,7
37,-4,6,2
37,-4,7,30
37,-4,8,19
37,-4,9,12
37,-4,10,4
37,-4,11,2
37,-3,-11,2
37,-3,-10,6
37,-3,-9,19
37,-3,-8,19
37,-3,-7,12
37,-3,-5,2
37,-3,-4,7
37,-3,-3,42
37,-3,-2,147
37,-3,-1,174
37,-3,0,53
37,-3,1,27
37,-3,2,83
37,-3,3,32
37,-3,5,4
37,-3,6,75
37,-3,7,79
37,-3,8,48
37,-3,9,35
37,-3,10,10
37,-3,11,2
37,-2,-54,1
37,-2,-10,9
37,-2,-9,29
37,-2,-8,84
37,-2,-7,59
37,-2,-6,21
37,-2,-5,33
37,-2,-4,94
37,-2,-3,30
37,-2,-2,99
37,-2,-1,41
37,-2,0,11
37,-2,6,9
37,-2,7,25
37,-2,8,15
37,-2,9,1
37,-1,-13,3
37,-1,-12,2
37,-1,-11,3
37,-1,-10,2
37,-1,-9,1
37,-1,-8,4
37,-1,-7,37
37,-1,-6,69
37,-1,-5,26
37,-1,-4,52
37,-1,-3,95
37,-1,-2,29
37,0,-15,1
37,0,-14,3
37,0,-13,1
37,0,-8,13
37,0,-7,60
37,0,-6,39
37,0,-5,74
37,0,-4,43
37,0,-3,80
37,0,-2,41
37,1,-14,3
37,1,-13,1
37,1,-12,1
37,1,-8,5
37,1,-7,11
37,1,-6,23
37,1,-5,12
37,3,-28,1
37,3,-25,1
37,3,-22,1
37,3,-20,2
37,4,-32,1
37,4,-30,1
37,4,-29,1
37,4,-27,1
37,4,-25,1
37,4,-23,1
37,4,-21,2
37,5,-27,1
37,5,-23,1
37,5,-22,1
37,6,-38,1
37,6,-32,1
37,6,-31,1
37,6,-29,1
37,6,-28,1
37,6,-27,1
37,6,-26,2
37,7,-46,1
37,7,-36,1
37,7,-29,1
37,8,-36,1
38,-27,-100,1
38,-27,-5,1
38,-26,-53,1
38,-26,-35,1
38,-25,11,1
38,-24,-19,1
38,-24,81,1
38,-22,-31,1
38,-22,-11,1
38,-22,19,1
38,-21,-25,1
38,-21,-16,1
38,-21,-13,1
38,-21,-11,1
38,-21,-10,1
38,-20,-25,1
38,-20,-12,3
38,-20,-10,2
38,-20,2,1
38,-20,5,1
38,-20,10,1
38,-20,12,1
38,-20,25,1
38,-19,-12,2
38,-19,-10,2
38,-19,0,1
38,-19,2,1
38,-19,4,1
38,-19,5,1
38,-19,9,1
38,-19,10,1
38,-19,13,1
38,-19,29,1
38,-18,-10,1
38,-18,0,5
38,-18,1,1
38,-18,2,7
38,-18,4,1
38,-18,5,2
38,-18,8,1
38,-18,12,1
38,-18,16,1
38,-18,21,1
38,-18,28,2
38,-17,-15,1
38,-17,-14,1
38,-17,-11,1
38,-17,-1,1
38,-17,0,3
38,-17,1,3
38,-17,2,4
38,-17,5,1
38,-17,7,1
38,-17,11,1
38,-17,14,1
38,-17,16,1
38,-17,17,1
38,-17,25,2
38,-16,-26,1
38,-16,-14,1
38,-16,-13,2
38,-16,-12,1
38,-16,-10,3
38,-16,-9,2
38,-16,-8,2
38,-16,0,3
38,-16,1,5
38,-16,2,4
38,-16,3,2
38,-16,5,3
38,-16,6,3
38,-16,7,2
38,-16,8,1
38,-16,9,1
38,-16,12,1
38,-16,13,1
38,-16,16,1
38,-16,17,2
38,-16,18,2
38,-16,25,1
38,-16,52,1
38,-15,-27,1
38,-15,-26,1
38,-15,-18,1
38,-15,-13,2
38,-15,-12,2
38,-15,-11,2
38,-15,-9,4
38,-15,-8,3
38,-15,0,1
38,-15,1,5
38,-15,2,2
38,-15,4,4
38,-15,5,7
38,-15,6,4
38,-15,7,5
38,-15,11,1
38,-15,12,1
38,-15,16,1
38,-15,25,1
38,-14,-27,1
38,-14,-17,1
38,-14,-16,1
38,-14,-15,4
38,-14,-12,2
38,-14,-10,1
38,-14,-9,1
38,-14,-8,5
38,-14,-7,2
38,-14,-5,1
38,-14,0,1
38,-14,1,10
38,-14,2,8
38,-14,3,8
38,-14,4,5
38,-14,5,1
38,-14,6,5
38,-14,7,3
38,-14,13,1
38,-14,15,1
38,-14,16,1
38,-14,41,1
38,-13,-27,1
38,-13,-24,1
38,-13,-17,1
38,-13,-16,2
38,-13,-15,4
38,-13,-14,1
38,-13,-11,1
38,-13,-10,4
38,-13,-9,5
38,-13,-8,8
38,-13,-7,6
38,-13,-5,8
38,-13,0,2
38,-13,1,2
38,-13,2,7
38,-13,3,12
38,-13,4,15
38,-13,5,1
38,-13,6,15
38,-13,8,1
38,-13,9,3
38,-13,11,1
38,-13,12,1
38,-13,14,3
38,-13,15,1
38,-13,42,1
38,-12,-22,1
38,-12,-21,1
38,-12,-16,1
38,-12,-15,3
38,-12,-14,1
38,-12,-11,4
38,-12,-10,4
38,-12,-9,22
38,-12,-8,2
38,-12,-7,4
38,-12,-5,5
38,-12,-4,3
38,-12,0,2
38,-12,1,5
38,-12,2,14
38,-12,3,11
38,-12,4,24
38,-12,5,19
38,-12,6,21
38,-12,8,5
38,-12,9,5
38,-12,10,5
38,-12,11,4
38,-12,12,2
38,-12,13,1
38,-12,14,2
38,-12,15,2
38,-11,-25,1
38,-11,-22,3
38,-11,-21,1
38,-11,-20,3
38,-11,-14,4
38,-11,-13,1
38,-11,-10,7
38,-11,-9,9
38,-11,-8,11
38,-11,-7,4
38,-11,-6,6
38,-11,-4,5
38,-11,-3,3
38,-11,0,1
38,-11,1,8
38,-11,2,20
38,-11,3,18
38,-11,4,27
38,-11,5,15
38,-11,6,12
38,-11,8,7
38,-11,9,3
38,-11,10,2
38,-11,11,2
38,-10,-46,1
38,-10,-34,1
38,-10,-21,3
38,-10,-20,4
38,-10,-19,2
38,-10,-18,3
38,-10,-13,3
38,-10,-12,4
38,-10,-11,1
38,-10,-10,2
38,-10,-9,8
38,-10,-8,12
38,-10,-7,6
38,-10,-6,1
38,-10,-5,10
38,-10,-4,15
38,-10,-3,15
38,-10,-2,2
38,-10,-1,1
38,-10,1,6
38,-10,2,12
38,-10,3,24
38,-10,4,23
38,-10,5,9
38,-10,6,4
38,-10,7,11
38,-10,8,11
38,-10,13,2
38,-10,34,1
38,-10,37,1
38,-9,-20,1
38,-9,-19,1
38,-9,-17,3
38,-9,-13,2
38,-9,-12,13
38,-9,-11,2
38,-9,-10,2
38,-9,-9,6
38,-9,-8,4
38,-9,-7,2
38,-9,-6,1
38,-9,-5,15
38,-9,-4,8
38,-9,-3,8
38,-9,-2,3
38,-9,-1,7
38,-9,0,6
38,-9,1,2
38,-9,2,6
38,-9,3,17
38,-9,4,5
38,-9,5,16
38,-9,6,5
38,-9,7,4
38,-9,9,2
38,-9,10,3
38,-9,16,2
38,-9,29,1
38,-9,32,1
38,-9,34,3
38,-8,-21,1
38,-8,-20,1
38,-8,-19,1
38,-8,-18,1
38,-8,-17,3
38,-8,-16,8
38,-8,-15,1
38,-8,-12,4
38,-8,-11,5
38,-8,-10,5
38,-8,-9,3
38,-8,-8,4
38,-8,-6,1
38,-8,-5,4
38,-8,-4,18
38,-8,-3,18
38,-8,-2,1
38,-8,-1,18
38,-8,0,16
38,-8,3,3
38,-8,4,5
38,-8,5,15
38,-8,7,3
38,-8,8,5
38,-8,9,11
38,-8,10,6
38,-8,11,2
38,-8,12,3
38,-8,13,3
38,-8,14,2
38,-8,15,1
38,-8,27,1
38,-8,30,1
38,-8,33,1
38,-8,36,2
38,-8,38,1
38,-7,-18,3
38,-7,-17,3
38,-7,-16,8
38,-7,-15,7
38,-7,-14,7
38,-7,-13,2
38,-7,-10,4
38,-7,-9,7
38,-7,-8,2
38,-7,-7,8
38,-7,-6,16
38,-7,-5,7
38,-7,-4,30
38,-7,-3,10
38,-7,-2,10
38,-7,-1,6
38,-7,0,11
38,-7,1,5
38,-7,2,5
38,-7,3,10
38,-7,4,17
38,-7,5,2
38,-7,6,3
38,-7,7,4
38,-7,8,2
38,-7,9,9
38,-7,10,8
38,-7,11,3
38,-7,13,1
38,-7,26,1
38,-7,29,1
38,-7,30,1
38,-7,31,1
38,-7,34,1
38,-6,-16,8
38,-6,-15,6
38,-6,-14,8
38,-6,-13,5
38,-6,-9,6
38,-6,-8,14
38,-6,-7,1
38,-6,-6,18
38,-6,-5,16
38,-6,-4,28
38,-6,-3,42
38,-6,-2,17
38,-6,-1,4
38,-6,1,11
38,-6,2,2
38,-6,3,16
38,-6,4,14
38,-6,5,9
38,-6,6,1
38,-6,7,4
38,-6,8,6
38,-6,9,2
38,-6,11,1
38,-5,-21,2
38,-5,-20,1
38,-5,-15,2
38,-5,-14,6
38,-5,-13,8
38,-5,-12,4
38,-5,-11,1
38,-5,-10,5
38,-5,-9,3
38,-5,-8,5
38,-5,-7,8
38,-5,-6,1
38,-5,-4,2
38,-5,-3,50
38,-5,-2,48
38,-5,-1,2
38,-5,0,5
38,-5,3,29
38,-5,4,21
38,-5,5,6
38,-5,9,1
38,-5,10,2
38,-5,11,2
38,-5,12,1
38,-5,13,2
38,-4,-51,2
38,-4,-13,3
38,-4,-12,8
38,-4,-11,7
38,-4,-10,6
38,-4,-9,9
38,-4,-8,1
38,-4,-6,4
38,-4,-5,1
38,-4,-4,1
38,-4,-3,39
38,-4,-2,97
38,-4,-1,90
38,-4,0,32
38,-4,1,15
38,-4,2,20
38,-4,3,68
38,-4,4,4
38,-4,7,10
38,-4,8,36
38,-4,9,23
38,-4,10,20
38,-4,11,8
38,-4,12,4
38,-4,14,2
38,-3,-12,2
38,-3,-11,9
38,-3,-10,13
38,-3,-9,11
38,-3,-8,3
38,-3,-5,25
38,-3,-4,10
38,-3,-3,77
38,-3,-2,106
38,-3,-1,67
38,-3,0,36
38,-3,1,4
38,-3,2,6
38,-3,3,7
38,-3,7,19
38,-3,8,21
38,-3,9,26
38,-3,10,15
38,-3,11,10
38,-3,12,4
38,-2,-17,1
38,-2,-15,1
38,-2,-12,3
38,-2,-11,6
38,-2,-10,21
38,-2,-9,41
38,-2,-8,17
38,-2,-7,11
38,-2,-6,11
38,-2,-5,23
38,-2,-4,8
38,-2,-3,29
38,-2,-2,15
38,-1,-16,1
38,-1,-15,1
38,-1,-13,1
38,-1,-12,1
38,-1,-9,5
38,-1,-8,17
38,-1,-7,22
38,-1,-6,5
38,-1,-5,29
38,-1,-4,69
38,-1,-3,50
38,-1,-2,3
38,0,-17,1
38,0,-14,1
38,0,-12,2
38,0,-10,4
38,0,-9,15
38,0,-8,24
38,0,-7,21
38,0,-6,24
38,0,-5,30
38,0,-4,24
38,0,-3,54
38,0,-2,15
38,1,-17,4
38,1,-16,3
38,1,-15,1
38,1,-10,2
38,1,-9,12
38,1,-8,17
38,1,-7,17
38,1,-6,13
38,1,-5,1
38,4,-33,1
38,4,-25,1
38,5,-37,1
38,6,-41,2
38,7,-47,1
38,8,-48,1
38,8,-45,1
38,8,-40,1
38,8,-39,1
38,8,-37,1
38,8,-32,1
38,9,-41,1
39,-34,-74,1
39,-29,-39,1
39,-28,-14,1
39,-26,-16,1
39,-26,23,1
39,-25,-36,1
39,-25,-12,1
39,-25,26,1
39,-25,35,1
39,-23,-47,1
39,-23,-14,1
39,-23,1,1
39,-23,5,1
39,-22,-31,1
39,-22,12,1
39,-22,13,1
39,-22,27,1
39,-21,-34,1
39,-21,-11,1
39,-21,0,3
39,-21,11,1
39,-21,16,1
39,-20,-32,1
39,-20,-12,1
39,-20,-11,1
39,-20,-10,1
39,-20,0,2
39,-20,1,1
39,-20,2,1
39,-20,3,1
39,-20,15,1
39,-20,20,1
39,-20,21,1
39,-19,-17,1
39,-19,-16,1
39,-19,-14,1
39,-19,0,1
39,-19,1,2
39,-19,2,3
39,-19,3,2
39,-19,6,1
39,-19,7,3
39,-19,14,1
39,-19,17,1
39,-19,20,1
39,-18,-29,1
39,-18,-16,1
39,-18,-13,1
39,-18,-11,1
39,-18,-10,1
39,-18,0,1
39,-18,1,3
39,-18,3,2
39,-18,6,9
39,-18,9,1
39,-18,13,1
39,-18,14,1
39,-17,-19,1
39,-17,-18,1
39,-17,-11,1
39,-17,-10,1
39,-17,0,1
39,-17,1,2
39,-17,2,1
39,-17,4,1
39,-17,5,1
39,-17,6,2
39,-17,8,1
39,-17,18,1
39,-16,-30,1
39,-16,-19,1
39,-16,-17,1
39,-16,-13,1
39,-16,-12,1
39,-16,-10,1
39,-16,-9,2
39,-16,0,1
39,-16,1,2
39,-16,3,1
39,-16,4,4
39,-16,5,6
39,-16,7,1
39,-16,18,1
39,-16,19,1
39,-16,48,1
39,-15,-29,1
39,-15,-17,1
39,-15,-13,1
39,-15,-12,1
39,-15,-10,2
39,-15,-9,2
39,-15,-6,1
39,-15,0,4
39,-15,1,3
39,-15,2,4
39,-15,3,6
39,-15,4,11
39,-15,5,4
39,-15,6,1
39,-15,7,8
39,-15,10,1
39,-15,11,1
39,-15,17,1
39,-15,18,1
39,-15,45,1
39,-14,-27,1
39,-14,-17,1
39,-14,-16,1
39,-14,-13,2
39,-14,-12,1
39,-14,-11,4
39,-14,-10,4
39,-14,-8,3
39,-14,-6,1
39,-14,-5,6
39,-14,0,1
39,-14,2,9
39,-14,3,6
39,-14,4,13
39,-14,5,11
39,-14,6,9
39,-14,7,5
39,-14,9,2
39,-14,12,5
39,-14,13,2
39,-14,14,2
39,-14,16,2
39,-14,17,1
39,-14,48,1
39,-14,53,1
39,-13,-27,1
39,-13,-26,1
39,-13,-16,1
39,-13,-15,1
39,-13,-12,1
39,-13,-11,3
39,-13,-10,13
39,-13,-9,7
39,-13,-7,2
39,-13,-6,2
39,-13,-5,4
39,-13,-3,2
39,-13,2,7
39,-13,3,4
39,-13,4,10
39,-13,5,8
39,-13,6,5
39,-13,7,6
39,-13,8,2
39,-13,10,2
39,-13,11,1
39,-13,12,1
39,-13,13,1
39,-13,16,1
39,-13,17,1
39,-12,-43,1
39,-12,-25,1
39,-12,-24,2
39,-12,-16,1
39,-12,-14,1
39,-12,-11,5
39,-12,-10,4
39,-12,-9,9
39,-12,-8,1
39,-12,-7,2
39,-12,-6,6
39,-12,-5,5
39,-12,-4,3
39,-12,-3,3
39,-12,1,8
39,-12,2,14
39,-12,3,16
39,-12,4,12
39,-12,5,4
39,-12,6,2
39,-12,7,4
39,-12,8,1
39,-12,9,1
39,-12,10,2
39,-12,15,3
39,-12,37,1
39,-12,42,1
39,-11,-25,1
39,-11,-23,3
39,-11,-22,1
39,-11,-21,2
39,-11,-20,1
39,-11,-16,1
39,-11,-15,4
39,-11,-14,2
39,-11,-13,5
39,-11,-12,1
39,-11,-11,3
39,-11,-10,6
39,-11,-9,2
39,-11,-8,1
39,-11,-6,2
39,-11,-5,4
39,-11,-4,1
39,-11,-3,7
39,-11,0,1
39,-11,1,2
39,-11,2,5
39,-11,3,7
39,-11,4,17
39,-11,5,5
39,-11,6,10
39,-11,7,7
39,-11,8,5
39,-11,9,1
39,-11,12,1
39,-11,38,1
39,-11,39,1
39,-10,-43,1
