source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_kms,rv_error_kms,rv_epochs,rv_source
5325601877583915008,-8.020457030978234,-5.256603874470828,-0.1321038040568126,9.589557616432048,-2.5614309809166294,-8.956491204306085,-20.496616295832297,2.1947019641335967,5.3121665352325405,5.26,0.131,1.0785022,70.26864,2.9300733,30,gaia_vari_cepheid
5324034867356093440,-8.119172138955355,-0.9485510077533434,-0.03693516339695769,8.174393264108275,-3.025291332381775,-12.197362041256497,2.3149096390472437,0.46798652844391975,0.3053067416062328,0.95,0.042,0.98555624,10.558925,0.28153786,20,gaia_vari_cepheid
5313672760547588096,-7.989709113698291,-4.527042518912652,-0.027567486552875945,9.183113071805037,-2.6260871620699606,17.129263380146764,-2.222444817731855,0.5222572200326078,1.6187161325283066,4.53,0.059,1.0164152,32.444626,1.0024493,32,gaia_vari_cepheid
5313250548085699584,-7.8984202785471975,-4.491580344196823,-0.10592077522904769,9.08621686319124,-2.62452991843534,4.402735894835333,3.8415185206354465,0.9435207910868325,3.6416303892633066,4.5,0.119,1.3859783,30.646517,1.6474179,18,gaia_vari_cepheid
5311139245252191232,-7.727727469977761,-6.239308304967281,-0.44795270236511137,9.932106522519913,-2.4623603863513206,-12.138987586632986,-2.3570239271289495,0.6881261299795776,2.626678283097514,6.27,0.048,0.8975513,62.85267,0.657042,19,gaia_vari_cepheid
5311598634949142528,-7.888804057993072,-3.7267333079949663,-0.17010324719741227,8.724779115503559,-2.7002613669645577,13.565821076564752,-9.412666725757674,0.3752280064645551,1.0580613716732286,3.74,0.05,0.9921338,30.499346,0.7771777,13,gaia_vari_cepheid
5409250351407633408,-7.987894271466137,-2.2623713495970446,0.09659451671944902,8.302094857058615,-2.865595920522883,15.683485404407323,15.636435990639086,0.19785770029744024,0.32243492697020076,2.27,0.045,1.0812035,-4.281256,0.24646035,15,gaia_vari_cepheid
5312863897941667840,-7.875754220461717,-3.5794670929933172,-0.011981432612836743,8.651016657650278,-2.715009483158526,5.825216358320605,-7.146186393666312,0.45820872989184575,1.3999733516520485,3.59,0.065,1.0891335,28.926924,1.0622797,20,gaia_vari_cepheid
5310863370918375424,-7.533077495771012,-7.810151485121093,-0.2886813947852938,10.851070121321255,-2.3381380643157605,-5.851142821956204,-2.5340944806485197,1.0548427459121141,6.501072126261143,7.84,0.109,1.0514635,78.308014,0.9335159,24,gaia_vari_cepheid
5312442888077720576,-7.823032401867552,-4.046184147514801,-0.0658249448615496,8.807465135682893,-2.664268643225729,9.866046899834256,-13.500558594605081,0.34757148160896495,1.0823404457926966,4.06,0.046,0.85166866,37.158817,0.59736615,20,gaia_vari_cepheid
5310680130436798464,-7.60918351132175,-6.484118379852722,-0.41178691442652654,9.997172844005183,-2.4358553320099423,3.134966616323007,-36.33242562864726,0.5507900240304207,1.776682012210463,6.52,0.046,0.8373019,82.53754,0.60565794,16,gaia_vari_cepheid
5312574309758193664,-7.786852620970045,-3.692170987688076,-0.004436128680179123,8.617841977144487,-2.6988344187228277,5.570020284642417,1.1679529758981744,0.30272299564648436,1.0189243341979988,3.71,0.051,0.93573815,20.112738,0.5078795,24,gaia_vari_cepheid
5309174967720762368,-7.871766807091947,-2.6050317216522076,-0.022732113853232653,8.291616424802152,-2.8220034583086533,4.6039509364600635,-4.220785070384352,0.6459601295797346,2.8207303272703155,2.62,0.045,0.9689342,16.917244,2.835735,12,gaia_vari_cepheid
5309930194773990400,-8.026818142383915,-1.0700342526079158,-0.07357834978938788,8.097825806514841,-3.0090666022463317,-43.655053234130975,35.48341684817498,0.9225794647419381,0.7385045661871705,1.08,0.037,1.0308983,-28.037495,0.7535398,33,gaia_vari_cepheid
5309498980053455872,-7.523852180930399,-5.36354496729785,-0.012572534152646201,9.239911593555277,-2.522279777055931,-10.20744250414022,9.448758742817347,1.6788137363505318,5.009804431551159,5.4,0.111,1.0423241,35.23875,3.1977706,29,gaia_vari_cepheid
